date,nb_objets,saison
2021-02-04 00:00:00+00:00,117,hiver
2021-02-05 00:00:00+00:00,135,hiver
2021-02-06 00:00:00+00:00,89,hiver
2021-02-07 00:00:00+00:00,95,hiver
2021-02-08 00:00:00+00:00,191,hiver
2021-02-09 00:00:00+00:00,141,hiver
2021-02-10 00:00:00+00:00,108,hiver
2021-02-11 00:00:00+00:00,138,hiver
2021-02-12 00:00:00+00:00,122,hiver
2021-02-13 00:00:00+00:00,81,hiver
2021-02-14 00:00:00+00:00,70,hiver
2021-02-15 00:00:00+00:00,205,hiver
2021-02-16 00:00:00+00:00,157,hiver
2021-02-17 00:00:00+00:00,149,hiver
2021-02-18 00:00:00+00:00,121,hiver
2021-02-19 00:00:00+00:00,145,hiver
2021-02-20 00:00:00+00:00,82,hiver
2021-02-21 00:00:00+00:00,115,hiver
2021-02-22 00:00:00+00:00,205,hiver
2021-02-23 00:00:00+00:00,133,hiver
2021-02-24 00:00:00+00:00,197,hiver
2021-02-25 00:00:00+00:00,152,hiver
2021-02-26 00:00:00+00:00,171,hiver
2021-02-27 00:00:00+00:00,111,hiver
2021-02-28 00:00:00+00:00,73,hiver
2021-03-01 00:00:00+00:00,233,printemps
2021-03-02 00:00:00+00:00,156,printemps
2021-03-03 00:00:00+00:00,162,printemps
2021-03-04 00:00:00+00:00,136,printemps
2021-03-05 00:00:00+00:00,170,printemps
2021-03-06 00:00:00+00:00,86,printemps
2021-03-07 00:00:00+00:00,102,printemps
2021-03-08 00:00:00+00:00,192,printemps
2021-03-09 00:00:00+00:00,175,printemps
2021-03-10 00:00:00+00:00,168,printemps
2021-03-11 00:00:00+00:00,167,printemps
2021-03-12 00:00:00+00:00,134,printemps
2021-03-13 00:00:00+00:00,80,printemps
2021-03-14 00:00:00+00:00,77,printemps
2021-03-15 00:00:00+00:00,193,printemps
2021-03-16 00:00:00+00:00,138,printemps
2021-03-17 00:00:00+00:00,124,printemps
2021-03-18 00:00:00+00:00,154,printemps
2021-03-19 00:00:00+00:00,157,printemps
2021-03-20 00:00:00+00:00,81,printemps
2021-03-21 00:00:00+00:00,59,printemps
2021-03-22 00:00:00+00:00,164,printemps
2021-03-23 00:00:00+00:00,144,printemps
2021-03-24 00:00:00+00:00,148,printemps
2021-03-25 00:00:00+00:00,107,printemps
2021-03-26 00:00:00+00:00,132,printemps
2021-03-27 00:00:00+00:00,68,printemps
2021-03-28 00:00:00+00:00,52,printemps
2021-03-29 00:00:00+00:00,182,printemps
2021-03-30 00:00:00+00:00,132,printemps
2021-03-31 00:00:00+00:00,105,printemps
2021-04-01 00:00:00+00:00,188,printemps
2021-04-02 00:00:00+00:00,181,printemps
2021-04-03 00:00:00+00:00,92,printemps
2021-04-04 00:00:00+00:00,49,printemps
2021-04-05 00:00:00+00:00,93,printemps
2021-04-06 00:00:00+00:00,215,printemps
2021-04-07 00:00:00+00:00,123,printemps
2021-04-08 00:00:00+00:00,107,printemps
2021-04-09 00:00:00+00:00,104,printemps
2021-04-10 00:00:00+00:00,66,printemps
2021-04-11 00:00:00+00:00,38,printemps
2021-04-12 00:00:00+00:00,130,printemps
2021-04-13 00:00:00+00:00,97,printemps
2021-04-14 00:00:00+00:00,95,printemps
2021-04-15 00:00:00+00:00,92,printemps
2021-04-16 00:00:00+00:00,102,printemps
2021-04-17 00:00:00+00:00,62,printemps
2021-04-18 00:00:00+00:00,46,printemps
2021-04-19 00:00:00+00:00,148,printemps
2021-04-20 00:00:00+00:00,89,printemps
2021-04-21 00:00:00+00:00,103,printemps
2021-04-22 00:00:00+00:00,99,printemps
2021-04-23 00:00:00+00:00,125,printemps
2021-04-24 00:00:00+00:00,65,printemps
2021-04-25 00:00:00+00:00,50,printemps
2021-04-26 00:00:00+00:00,160,printemps
2021-04-27 00:00:00+00:00,95,printemps
2021-04-28 00:00:00+00:00,90,printemps
2021-04-29 00:00:00+00:00,117,printemps
2021-04-30 00:00:00+00:00,123,printemps
2021-05-01 00:00:00+00:00,61,printemps
2021-05-02 00:00:00+00:00,39,printemps
2021-05-03 00:00:00+00:00,160,printemps
2021-05-04 00:00:00+00:00,148,printemps
2021-05-05 00:00:00+00:00,143,printemps
2021-05-06 00:00:00+00:00,136,printemps
2021-05-07 00:00:00+00:00,192,printemps
2021-05-08 00:00:00+00:00,62,printemps
2021-05-09 00:00:00+00:00,85,printemps
2021-05-10 00:00:00+00:00,199,printemps
2021-05-11 00:00:00+00:00,139,printemps
2021-05-12 00:00:00+00:00,168,printemps
2021-05-13 00:00:00+00:00,98,printemps
2021-05-14 00:00:00+00:00,150,printemps
2021-05-15 00:00:00+00:00,72,printemps
2021-05-16 00:00:00+00:00,90,printemps
2021-05-17 00:00:00+00:00,224,printemps
2021-05-18 00:00:00+00:00,163,printemps
2021-05-19 00:00:00+00:00,149,printemps
2021-05-20 00:00:00+00:00,180,printemps
2021-05-21 00:00:00+00:00,172,printemps
2021-05-22 00:00:00+00:00,95,printemps
2021-05-23 00:00:00+00:00,73,printemps
2021-05-24 00:00:00+00:00,107,printemps
2021-05-25 00:00:00+00:00,247,printemps
2021-05-26 00:00:00+00:00,160,printemps
2021-05-27 00:00:00+00:00,165,printemps
2021-05-28 00:00:00+00:00,186,printemps
2021-05-29 00:00:00+00:00,101,printemps
2021-05-30 00:00:00+00:00,125,printemps
2021-05-31 00:00:00+00:00,217,printemps
2021-06-01 00:00:00+00:00,164,ete
2021-06-02 00:00:00+00:00,205,ete
2021-06-03 00:00:00+00:00,194,ete
2021-06-04 00:00:00+00:00,225,ete
2021-06-05 00:00:00+00:00,92,ete
2021-06-06 00:00:00+00:00,97,ete
2021-06-07 00:00:00+00:00,205,ete
2021-06-08 00:00:00+00:00,192,ete
2021-06-09 00:00:00+00:00,179,ete
2021-06-10 00:00:00+00:00,200,ete
2021-06-11 00:00:00+00:00,213,ete
2021-06-12 00:00:00+00:00,116,ete
2021-06-13 00:00:00+00:00,102,ete
2021-06-14 00:00:00+00:00,242,ete
2021-06-15 00:00:00+00:00,225,ete
2021-06-16 00:00:00+00:00,182,ete
2021-06-17 00:00:00+00:00,180,ete
2021-06-18 00:00:00+00:00,194,ete
2021-06-19 00:00:00+00:00,140,ete
2021-06-20 00:00:00+00:00,81,ete
2021-06-21 00:00:00+00:00,261,ete
2021-06-22 00:00:00+00:00,190,ete
2021-06-23 00:00:00+00:00,203,ete
2021-06-24 00:00:00+00:00,197,ete
2021-06-25 00:00:00+00:00,190,ete
2021-06-26 00:00:00+00:00,143,ete
2021-06-27 00:00:00+00:00,134,ete
2021-06-28 00:00:00+00:00,269,ete
2021-06-29 00:00:00+00:00,184,ete
2021-06-30 00:00:00+00:00,217,ete
2021-07-01 00:00:00+00:00,207,ete
2021-07-02 00:00:00+00:00,225,ete
2021-07-03 00:00:00+00:00,138,ete
2021-07-04 00:00:00+00:00,124,ete
2021-07-05 00:00:00+00:00,256,ete
2021-07-06 00:00:00+00:00,302,ete
2021-07-07 00:00:00+00:00,247,ete
2021-07-08 00:00:00+00:00,252,ete
2021-07-09 00:00:00+00:00,279,ete
2021-07-10 00:00:00+00:00,147,ete
2021-07-11 00:00:00+00:00,121,ete
2021-07-12 00:00:00+00:00,354,ete
2021-07-13 00:00:00+00:00,213,ete
2021-07-14 00:00:00+00:00,125,ete
2021-07-15 00:00:00+00:00,266,ete
2021-07-16 00:00:00+00:00,242,ete
2021-07-17 00:00:00+00:00,188,ete
2021-07-18 00:00:00+00:00,123,ete
2021-07-19 00:00:00+00:00,299,ete
2021-07-20 00:00:00+00:00,331,ete
2021-07-21 00:00:00+00:00,208,ete
2021-07-22 00:00:00+00:00,246,ete
2021-07-23 00:00:00+00:00,201,ete
2021-07-24 00:00:00+00:00,162,ete
2021-07-25 00:00:00+00:00,129,ete
2021-07-26 00:00:00+00:00,250,ete
2021-07-27 00:00:00+00:00,239,ete
2021-07-28 00:00:00+00:00,209,ete
2021-07-29 00:00:00+00:00,190,ete
2021-07-30 00:00:00+00:00,199,ete
2021-07-31 00:00:00+00:00,201,ete
2021-08-01 00:00:00+00:00,136,ete
2021-08-02 00:00:00+00:00,319,ete
2021-08-03 00:00:00+00:00,206,ete
2021-08-04 00:00:00+00:00,199,ete
2021-08-05 00:00:00+00:00,214,ete
2021-08-06 00:00:00+00:00,176,ete
2021-08-07 00:00:00+00:00,174,ete
2021-08-08 00:00:00+00:00,134,ete
2021-08-09 00:00:00+00:00,337,ete
2021-08-10 00:00:00+00:00,259,ete
2021-08-11 00:00:00+00:00,247,ete
2021-08-12 00:00:00+00:00,224,ete
2021-08-13 00:00:00+00:00,177,ete
2021-08-14 00:00:00+00:00,174,ete
2021-08-15 00:00:00+00:00,137,ete
2021-08-16 00:00:00+00:00,242,ete
2021-08-17 00:00:00+00:00,246,ete
2021-08-18 00:00:00+00:00,181,ete
2021-08-19 00:00:00+00:00,211,ete
2021-08-20 00:00:00+00:00,242,ete
2021-08-21 00:00:00+00:00,172,ete
2021-08-22 00:00:00+00:00,145,ete
2021-08-23 00:00:00+00:00,274,ete
2021-08-24 00:00:00+00:00,225,ete
2021-08-25 00:00:00+00:00,243,ete
2021-08-26 00:00:00+00:00,231,ete
2021-08-27 00:00:00+00:00,256,ete
2021-08-28 00:00:00+00:00,153,ete
2021-08-29 00:00:00+00:00,135,ete
2021-08-30 00:00:00+00:00,241,ete
2021-08-31 00:00:00+00:00,289,ete
2021-09-01 00:00:00+00:00,202,automne
2021-09-02 00:00:00+00:00,270,automne
2021-09-03 00:00:00+00:00,212,automne
2021-09-04 00:00:00+00:00,148,automne
2021-09-05 00:00:00+00:00,120,automne
2021-09-06 00:00:00+00:00,271,automne
2021-09-07 00:00:00+00:00,215,automne
2021-09-08 00:00:00+00:00,216,automne
2021-09-09 00:00:00+00:00,235,automne
2021-09-10 00:00:00+00:00,261,automne
2021-09-11 00:00:00+00:00,132,automne
2021-09-12 00:00:00+00:00,106,automne
2021-09-13 00:00:00+00:00,282,automne
2021-09-14 00:00:00+00:00,255,automne
2021-09-15 00:00:00+00:00,252,automne
2021-09-16 00:00:00+00:00,220,automne
2021-09-17 00:00:00+00:00,242,automne
2021-09-18 00:00:00+00:00,133,automne
2021-09-19 00:00:00+00:00,119,automne
2021-09-20 00:00:00+00:00,297,automne
2021-09-21 00:00:00+00:00,118,automne
2021-09-22 00:00:00+00:00,223,automne
2021-09-23 00:00:00+00:00,207,automne
2021-09-24 00:00:00+00:00,214,automne
2021-09-25 00:00:00+00:00,152,automne
2021-09-26 00:00:00+00:00,103,automne
2021-09-27 00:00:00+00:00,303,automne
2021-09-28 00:00:00+00:00,219,automne
2021-09-29 00:00:00+00:00,216,automne
2021-09-30 00:00:00+00:00,206,automne
2021-10-01 00:00:00+00:00,277,automne
2021-10-02 00:00:00+00:00,168,automne
2021-10-03 00:00:00+00:00,83,automne
2021-10-04 00:00:00+00:00,281,automne
2021-10-05 00:00:00+00:00,212,automne
2021-10-06 00:00:00+00:00,221,automne
2021-10-07 00:00:00+00:00,187,automne
2021-10-08 00:00:00+00:00,251,automne
2021-10-09 00:00:00+00:00,147,automne
2021-10-10 00:00:00+00:00,122,automne
2021-10-11 00:00:00+00:00,307,automne
2021-10-12 00:00:00+00:00,233,automne
2021-10-13 00:00:00+00:00,246,automne
2021-10-14 00:00:00+00:00,261,automne
2021-10-15 00:00:00+00:00,266,automne
2021-10-16 00:00:00+00:00,140,automne
2021-10-17 00:00:00+00:00,113,automne
2021-10-18 00:00:00+00:00,264,automne
2021-10-19 00:00:00+00:00,212,automne
2021-10-20 00:00:00+00:00,174,automne
2021-10-21 00:00:00+00:00,211,automne
2021-10-22 00:00:00+00:00,257,automne
2021-10-23 00:00:00+00:00,155,automne
2021-10-24 00:00:00+00:00,89,automne
2021-10-25 00:00:00+00:00,248,automne
2021-10-26 00:00:00+00:00,201,automne
2021-10-27 00:00:00+00:00,194,automne
2021-10-28 00:00:00+00:00,223,automne
2021-10-29 00:00:00+00:00,233,automne
2021-10-30 00:00:00+00:00,179,automne
2021-10-31 00:00:00+00:00,88,automne
2021-11-01 00:00:00+00:00,135,automne
2021-11-02 00:00:00+00:00,308,automne
2021-11-03 00:00:00+00:00,228,automne
2021-11-04 00:00:00+00:00,207,automne
2021-11-05 00:00:00+00:00,239,automne
2021-11-06 00:00:00+00:00,156,automne
2021-11-07 00:00:00+00:00,117,automne
2021-11-08 00:00:00+00:00,273,automne
2021-11-09 00:00:00+00:00,237,automne
2021-11-10 00:00:00+00:00,228,automne
2021-11-11 00:00:00+00:00,125,automne
2021-11-12 00:00:00+00:00,238,automne
2021-11-13 00:00:00+00:00,142,automne
2021-11-14 00:00:00+00:00,76,automne
2021-11-15 00:00:00+00:00,247,automne
2021-11-16 00:00:00+00:00,241,automne
2021-11-17 00:00:00+00:00,194,automne
2021-11-18 00:00:00+00:00,214,automne
2021-11-19 00:00:00+00:00,240,automne
2021-11-20 00:00:00+00:00,110,automne
2021-11-21 00:00:00+00:00,89,automne
2021-11-22 00:00:00+00:00,259,automne
2021-11-23 00:00:00+00:00,170,automne
2021-11-24 00:00:00+00:00,169,automne
2021-11-25 00:00:00+00:00,218,automne
2021-11-26 00:00:00+00:00,179,automne
2021-11-27 00:00:00+00:00,132,automne
2021-11-28 00:00:00+00:00,90,automne
2021-11-29 00:00:00+00:00,202,automne
2021-11-30 00:00:00+00:00,184,automne
2021-12-01 00:00:00+00:00,224,hiver
2021-12-02 00:00:00+00:00,238,hiver
2021-12-03 00:00:00+00:00,215,hiver
2021-12-04 00:00:00+00:00,140,hiver
2021-12-05 00:00:00+00:00,74,hiver
2021-12-06 00:00:00+00:00,216,hiver
2021-12-07 00:00:00+00:00,213,hiver
2021-12-08 00:00:00+00:00,216,hiver
2021-12-09 00:00:00+00:00,232,hiver
2021-12-10 00:00:00+00:00,209,hiver
2021-12-11 00:00:00+00:00,149,hiver
2021-12-12 00:00:00+00:00,123,hiver
2021-12-13 00:00:00+00:00,276,hiver
2021-12-14 00:00:00+00:00,235,hiver
2021-12-15 00:00:00+00:00,220,hiver
2021-12-16 00:00:00+00:00,193,hiver
2021-12-17 00:00:00+00:00,225,hiver
2021-12-18 00:00:00+00:00,190,hiver
2021-12-19 00:00:00+00:00,123,hiver
2021-12-20 00:00:00+00:00,251,hiver
2021-12-21 00:00:00+00:00,260,hiver
2021-12-22 00:00:00+00:00,226,hiver
2021-12-23 00:00:00+00:00,211,hiver
2021-12-24 00:00:00+00:00,183,hiver
2021-12-25 00:00:00+00:00,65,hiver
2021-12-26 00:00:00+00:00,104,hiver
2021-12-27 00:00:00+00:00,251,hiver
2021-12-28 00:00:00+00:00,211,hiver
2021-12-29 00:00:00+00:00,179,hiver
2021-12-30 00:00:00+00:00,218,hiver
2021-12-31 00:00:00+00:00,174,hiver
