uic_code,obj_2016_01,obj_2016_02,obj_2016_03,obj_2016_04,obj_2016_05,obj_2016_06,obj_2016_07,obj_2016_08,obj_2016_09,obj_2016_10,obj_2016_11,obj_2016_12,obj_2017_01,obj_2017_02,obj_2017_03,obj_2017_04,obj_2017_05,obj_2017_06,obj_2017_07,obj_2017_08,obj_2017_09,obj_2017_10,obj_2017_11,obj_2017_12,obj_2018_01,obj_2018_02,obj_2018_03,obj_2018_04,obj_2018_05,obj_2018_06,obj_2018_07,obj_2018_08,obj_2018_09,obj_2018_10,obj_2018_11,obj_2018_12,obj_2019_01,obj_2019_02,obj_2019_03,obj_2019_04,obj_2019_05,obj_2019_06,obj_2019_07,obj_2019_08,obj_2019_09,obj_2019_10,obj_2019_11,obj_2019_12,obj_2020_01,obj_2020_02,obj_2020_03,obj_2020_04,obj_2020_05,obj_2020_06,obj_2020_07,obj_2020_08,obj_2020_09,obj_2020_10,obj_2020_11,obj_2020_12,obj_2021_01,obj_2021_02,obj_2021_03,obj_2021_04,obj_2021_05,obj_2021_06,obj_2021_07,obj_2021_08,obj_2021_09,obj_2021_10,obj_2021_11,obj_2021_12,departement_libellemin,gare_regionsncf_libelle,gare_alias_libelle_noncontraint,adresse_cp,code_gare,lat,long,id_gare,code_postal,nom_gare,region,2016_01,2016_02,2016_03,2016_04,2016_05,2016_06,2016_07,2016_08,2016_09,2016_10,2016_11,2016_12,2017_01,2017_02,2017_03,2017_04,2017_05,2017_06,2017_07,2017_08,2017_09,2017_10,2017_11,2017_12,2018_01,2018_02,2018_03,2018_04,2018_05,2018_06,2018_07,2018_08,2018_09,2018_10,2018_11,2018_12,2019_01,2019_02,2019_03,2019_04,2019_05,2019_06,2019_07,2019_08,2019_09,2019_10,2019_11,2019_12,2020_01,2020_02,2020_03,2020_04,2020_05,2020_06,2020_07,2020_08,2020_09,2020_10,2020_11,2020_12,2021_01,2021_02,2021_03,2021_04,2021_05,2021_06,2021_07,2021_08,2021_09,2021_10,2021_11,2021_12
0087583005,7.0,14.0,17.0,12.0,16.0,9.0,20.0,28.0,9.0,11.0,11.0,12.0,13.0,7.0,11.0,8.0,3.0,14.0,15.0,5.0,16.0,3.0,8.0,6.0,12.0,12.0,3.0,7.0,5.0,7.0,9.0,11.0,23.0,8.0,12.0,10.0,10.0,11.0,11.0,15.0,12.0,16.0,13.0,15.0,13.0,12.0,16.0,4.0,14.0,10.0,1.0,0.0,3.0,7.0,16.0,4.0,11.0,9.0,5.0,7.0,11.0,5.0,13.0,9.0,3.0,7.0,10.0,15.0,11.0,10.0,10.0,13.0,Charente,Nouvelle-Aquitaine,Angoulême,16022,01256,45.653572,0.164608,0087583005,16022,Angoulême,16,306286,306286,306286,306286,306286,306286,306286,306286,306286,306286,306286,306286,332833,332833,332833,332833,332833,332833,332833,332833,332833,332833,332833,332833,310590,279697,310381,274714,278653,290895,306873,299705,293901,293435,310555,293483,303122,272059,301407,285048,301837,298364,314166,278984,288945,290504,270641,118134,117720,144137,88808,0,43275,93620,139565,141178,143382,98129,34193,106501,184289,161479,169049,183204,189220,196316,222097,224698,209453,215192,205581,228607
0087584052,3.0,4.0,12.0,5.0,15.0,11.0,5.0,6.0,10.0,3.0,8.0,8.0,1.0,8.0,18.0,5.0,11.0,10.0,7.0,4.0,7.0,5.0,2.0,5.0,4.0,2.0,3.0,3.0,7.0,2.0,7.0,6.0,3.0,9.0,7.0,5.0,4.0,3.0,11.0,7.0,8.0,5.0,13.0,6.0,7.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,9.0,4.0,5.0,1.0,0.0,1.0,2.0,0.0,2.0,3.0,1.0,5.0,5.0,3.0,7.0,1.0,Gironde,Nouvelle-Aquitaine,Libourne,33500,01247,44.915888,-0.236344,0087584052,33500,Libourne,33,250468,250468,250468,250468,250468,250468,250468,250468,250468,250468,250468,250468,252775,252775,252775,252775,252775,252775,252775,252775,252775,252775,252775,252775,235656,212217,235498,208436,211425,220713,232837,227398,222994,222640,235630,222677,255633,229436,254187,240391,254550,251620,264947,235277,243677,244991,228241,99627,109480,134049,82592,0,40246,87067,129796,131296,133347,91261,31800,99047,167124,146439,153304,166140,171597,178031,201411,203770,189945,195150,186434,207315
0087584268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,2.0,5.0,6.0,1.0,1.0,3.0,3.0,5.0,6.0,4.0,4.0,6.0,11.0,6.0,13.0,8.0,5.0,8.0,Dordogne,Nouvelle-Aquitaine,Bergerac,24100,01238,44.857061,0.489174,0087584268,24100,Bergerac,24,51563,51563,51563,51563,51563,51563,51563,51563,51563,51563,51563,51563,55754,55754,55754,55754,55754,55754,55754,55754,55754,55754,55754,55754,50894,45832,50860,45016,45661,47667,50285,49111,48160,48083,50889,48091,31816,28555,31636,29919,31681,31316,32975,29282,30328,30491,28407,12399,21808,26702,16452,0,8017,17344,25855,26154,26563,18179,6334,19730,35022,30687,32126,34816,35959,37307,42207,42701,39804,40895,39068,43444
0087586008,11.0,10.0,30.0,32.0,24.0,25.0,23.0,24.0,33.0,37.0,34.0,29.0,22.0,25.0,29.0,21.0,27.0,18.0,21.0,22.0,28.0,47.0,22.0,27.0,34.0,22.0,32.0,18.0,11.0,21.0,8.0,14.0,21.0,19.0,6.0,9.0,18.0,16.0,23.0,20.0,24.0,24.0,22.0,9.0,17.0,30.0,15.0,11.0,10.0,27.0,10.0,0.0,4.0,10.0,13.0,16.0,18.0,21.0,11.0,13.0,25.0,14.0,15.0,17.0,22.0,20.0,13.0,23.0,19.0,25.0,30.0,26.0,Lot-et-Garonne,Nouvelle-Aquitaine,Agen,47000,01223,44.208311,0.620932,0087586008,47000,Agen,47,214054,214054,214054,214054,214054,214054,214054,214054,214054,214054,214054,214054,223960,223960,223960,223960,223960,223960,223960,223960,223960,223960,223960,223960,207975,187289,207835,183952,186590,194787,205486,200686,196800,196488,207952,196520,207835,186537,206660,195443,206955,204573,215408,191285,198115,199184,185565,80999,94245,115395,71099,0,34645,74951,111734,113026,114791,78561,27375,85264,148704,130299,136407,147828,152683,158409,179212,181311,169009,173640,165885,184465
0087586545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,12.0,7.0,7.0,10.0,3.0,17.0,13.0,10.0,13.0,10.0,1.0,6.0,6.0,5.0,6.0,5.0,2.0,6.0,7.0,4.0,0.0,4.0,4.0,3.0,0.0,1.0,1.0,5.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,4.0,3.0,2.0,1.0,3.0,6.0,1.0,3.0,7.0,4.0,Lot-et-Garonne,Nouvelle-Aquitaine,Marmande,47200,01212,44.503019,0.168044,0087586545,47200,Marmande,47,78728,78728,78728,78728,78728,78728,78728,78728,78728,78728,78728,78728,83454,83454,83454,83454,83454,83454,83454,83454,83454,83454,83454,83454,78722,70892,78669,69629,70627,73730,77780,75963,74492,74374,78713,74386,81550,73193,81089,76688,81205,80270,84522,75057,77736,78156,72812,31782,33090,40516,24963,0,12164,26316,39230,39684,40304,27583,9611,29937,51251,44908,47013,50949,52623,54596,61766,62489,58249,59845,57173,63576
0087592006,33.0,26.0,36.0,45.0,25.0,25.0,41.0,36.0,40.0,29.0,28.0,31.0,37.0,27.0,31.0,36.0,35.0,32.0,28.0,30.0,34.0,33.0,31.0,27.0,26.0,30.0,28.0,19.0,20.0,16.0,37.0,31.0,32.0,29.0,32.0,43.0,30.0,28.0,26.0,21.0,19.0,29.0,28.0,24.0,36.0,35.0,35.0,13.0,12.0,17.0,11.0,0.0,0.0,17.0,25.0,24.0,15.0,16.0,9.0,17.0,17.0,12.0,18.0,16.0,13.0,13.0,21.0,29.0,33.0,24.0,16.0,21.0,Haute-Vienne,Nouvelle-Aquitaine,Limoges Bénédictins,87000,01205,45.836089,1.267356,0087592006,87000,Limoges Bénédictins,87,308199,308199,308199,308199,308199,308199,308199,308199,308199,308199,308199,308199,318044,318044,318044,318044,318044,318044,318044,318044,318044,318044,318044,318044,273522,246317,273338,241928,245397,256178,270249,263937,258825,258415,273492,258458,272779,244826,271236,256515,271624,268498,282718,251058,260022,261424,243550,106309,109726,134349,82777,0,40336,87262,130087,131591,133646,91465,31871,99269,175391,153683,160888,174359,180085,186838,211374,213850,199341,204803,195656,217570
0087594002,13.0,16.0,19.0,13.0,16.0,13.0,25.0,36.0,22.0,25.0,6.0,24.0,26.0,17.0,25.0,21.0,32.0,23.0,35.0,38.0,27.0,23.0,13.0,24.0,20.0,15.0,35.0,26.0,19.0,30.0,54.0,54.0,48.0,46.0,42.0,29.0,37.0,41.0,34.0,35.0,37.0,29.0,51.0,40.0,35.0,37.0,35.0,11.0,10.0,28.0,16.0,0.0,2.0,9.0,39.0,24.0,28.0,15.0,9.0,23.0,17.0,14.0,15.0,10.0,12.0,13.0,38.0,31.0,21.0,31.0,29.0,15.0,Corrèze,Nouvelle-Aquitaine,Brive-la-Gaillarde,19100,01157,45.152618,1.528655,0087594002,19100,Brive-la-Gaillarde,19,156859,156859,156859,156859,156859,156859,156859,156859,156859,156859,156859,156859,162112,162112,162112,162112,162112,162112,162112,162112,162112,162112,162112,162112,142291,128138,142195,125855,127659,133268,140588,137304,134645,134431,142275,134454,138983,124741,138197,130696,138395,136802,144047,127916,132483,133198,124091,54165,58910,72130,44442,0,21656,46850,69842,70649,71753,49106,17111,53296,97581,85504,89512,97007,100193,103950,117601,118978,110906,113945,108856,121048
0087597005,10.0,6.0,3.0,6.0,5.0,2.0,4.0,7.0,6.0,6.0,3.0,3.0,3.0,1.0,3.0,10.0,2.0,11.0,6.0,5.0,2.0,5.0,6.0,4.0,7.0,5.0,12.0,4.0,1.0,3.0,5.0,7.0,4.0,2.0,5.0,4.0,8.0,1.0,2.0,5.0,6.0,4.0,3.0,5.0,5.0,4.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0,4.0,2.0,5.0,5.0,5.0,1.0,4.0,6.0,5.0,2.0,1.0,1.0,1.0,4.0,5.0,3.0,5.0,4.0,4.0,Indre,Centre-Val de Loire,Châteauroux,36000,01090,46.809737,1.699536,0087597005,36000,Châteauroux,36,140820,140820,140820,140820,140820,140820,140820,140820,140820,140820,140820,140820,147740,147740,147740,147740,147740,147740,147740,147740,147740,147740,147740,147740,136585,123000,136493,120808,122541,127924,134951,131799,129246,129041,136570,129062,138157,123999,137375,129919,137571,135988,143190,127155,131695,132406,123353,53843,61305,75063,46249,0,22536,48755,72682,73522,74670,51103,17807,55463,77541,67944,71129,77085,79616,82602,93449,94544,88129,90544,86501,96189
0087611244,2.0,1.0,1.0,5.0,3.0,1.0,7.0,5.0,4.0,1.0,5.0,3.0,1.0,1.0,1.0,5.0,5.0,0.0,2.0,0.0,4.0,5.0,8.0,9.0,20.0,9.0,15.0,4.0,4.0,2.0,16.0,5.0,3.0,7.0,7.0,2.0,4.0,2.0,1.0,7.0,2.0,0.0,3.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,4.0,0.0,2.0,4.0,6.0,7.0,10.0,1.0,8.0,1.0,15.0,14.0,3.0,4.0,5.0,Tarn-et-Garonne,Occitanie,Montauban Ville Bourbon,82000,01052,44.014387,1.341496,0087611244,82000,Montauban Ville Bourbon,82,207347,207347,207347,207347,207347,207347,207347,207347,207347,207347,207347,207347,215212,215212,215212,215212,215212,215212,215212,215212,215212,215212,215212,215212,181403,163360,181281,160449,162750,169900,179232,175046,171656,171383,181382,171412,179879,161446,178861,169154,179117,177056,186433,165555,171466,172391,160604,70103,91448,111970,68989,0,33617,72727,108418,109671,111383,76229,26562,82733,141134,123666,129464,140303,144911,150345,170089,172081,160406,164801,157441,175075
0087615286,4.0,2.0,6.0,5.0,2.0,2.0,3.0,5.0,8.0,2.0,7.0,6.0,8.0,8.0,8.0,3.0,4.0,7.0,7.0,10.0,6.0,4.0,9.0,5.0,3.0,4.0,2.0,0.0,3.0,5.0,3.0,3.0,0.0,4.0,11.0,8.0,6.0,9.0,6.0,5.0,3.0,3.0,1.0,2.0,3.0,5.0,4.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,4.0,5.0,1.0,2.0,0.0,5.0,2.0,4.0,4.0,0.0,1.0,1.0,4.0,8.0,9.0,3.0,10.0,6.0,Aude,Occitanie,Carcassonne,11000,00960,43.218029,2.351824,0087615286,11000,Carcassonne,11,151840,151840,151840,151840,151840,151840,151840,151840,151840,151840,151840,151840,162933,162933,162933,162933,162933,162933,162933,162933,162933,162933,162933,162933,133765,120461,133675,118314,120011,125283,132165,129078,126578,126377,133750,126398,136914,122884,136140,128751,136334,134765,141903,126012,130511,131215,122244,53359,63699,77994,48055,0,23416,50659,75520,76392,77586,53098,18502,57629,106046,92920,97277,105421,108884,112967,127802,129299,120526,123829,118298,131548
0087641001,7.0,1.0,1.0,3.0,5.0,2.0,1.0,2.0,1.0,0.0,1.0,4.0,3.0,0.0,1.0,1.0,3.0,4.0,2.0,1.0,0.0,4.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,6.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,Allier,Auvergne-Rhône-Alpes,Montluçon,03100,00934,46.338101,2.596159,0087641001,3100,Montluçon,31,64438,64438,64438,64438,64438,64438,64438,64438,64438,64438,64438,64438,64828,64828,64828,64828,64828,64828,64828,64828,64828,64828,64828,64828,57993,52225,57954,51294,52030,54316,57299,55961,54877,54790,57987,54799,51717,46418,51425,48634,51498,50906,53602,47599,49299,49564,46176,20156,20942,25642,15799,0,7698,16655,24828,25115,25507,17457,6083,18946,28153,24669,25825,27988,28907,29991,33929,34327,31998,32874,31406,34924
0087671339,0.0,1.0,2.0,2.0,4.0,1.0,3.0,4.0,6.0,2.0,0.0,1.0,2.0,4.0,2.0,5.0,1.0,2.0,5.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,4.0,2.0,6.0,3.0,4.0,2.0,1.0,0.0,1.0,3.0,1.0,2.0,3.0,4.0,1.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,8.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,Hautes-Pyrénées,Occitanie,Lourdes,65100,00889,43.10037,-0.042174,0087671339,65100,Lourdes,65,76254,76254,76254,76254,76254,76254,76254,76254,76254,76254,76254,76254,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,70378,63378,70331,62249,63141,65915,69536,67912,66596,66491,70370,66502,71261,63958,70858,67012,70959,70142,73857,65586,67928,68294,63625,27772,21819,26715,16460,0,8021,17352,25868,26167,26575,18188,6338,19740,35855,31417,32890,35644,36814,38195,43210,43717,40751,41867,39997,44477
0087673004,6.0,10.0,13.0,6.0,7.0,2.0,29.0,10.0,8.0,6.0,3.0,1.0,15.0,14.0,13.0,24.0,7.0,16.0,25.0,27.0,9.0,21.0,19.0,12.0,10.0,16.0,13.0,12.0,3.0,4.0,17.0,15.0,13.0,13.0,20.0,13.0,4.0,4.0,5.0,8.0,16.0,13.0,17.0,14.0,10.0,18.0,6.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,10.0,7.0,8.0,10.0,2.0,6.0,4.0,5.0,1.0,3.0,2.0,9.0,11.0,12.0,1.0,3.0,13.0,7.0,Pyrénées-Atlantiques,Nouvelle-Aquitaine,Bayonne,64100,00870,43.496801,-1.470306,0087673004,64100,Bayonne,64,141727,141727,141727,141727,141727,141727,141727,141727,141727,141727,141727,141727,159476,159476,159476,159476,159476,159476,159476,159476,159476,159476,159476,159476,146706,132114,146607,129760,131621,137403,144951,141565,138823,138603,146690,138626,153539,137805,152670,144384,152888,151129,159133,141313,146358,147147,137087,59838,68243,83557,51483,0,25087,54272,80906,81842,83120,56886,19822,61739,118569,103894,108765,117871,121742,126308,142895,144569,134760,138453,132269,147083
0087673202,8.0,10.0,11.0,9.0,3.0,12.0,15.0,16.0,18.0,21.0,10.0,11.0,15.0,6.0,7.0,5.0,16.0,10.0,23.0,30.0,14.0,24.0,13.0,14.0,19.0,7.0,7.0,4.0,6.0,6.0,15.0,15.0,8.0,10.0,13.0,11.0,8.0,8.0,4.0,16.0,9.0,11.0,21.0,15.0,9.0,18.0,6.0,8.0,7.0,4.0,5.0,0.0,1.0,4.0,15.0,11.0,13.0,15.0,5.0,2.0,1.0,9.0,6.0,3.0,6.0,9.0,19.0,10.0,10.0,7.0,8.0,3.0,Landes,Nouvelle-Aquitaine,Dax,40100,00867,43.720472,-1.050301,0087673202,40100,Dax,40,163880,163880,163880,163880,163880,163880,163880,163880,163880,163880,163880,163880,174488,174488,174488,174488,174488,174488,174488,174488,174488,174488,174488,174488,162114,145989,162005,143388,145444,151834,160174,156433,153403,153160,162096,153185,159906,143520,159002,150372,159229,157396,165732,147173,152428,153250,142772,62320,69618,85241,52520,0,25592,55366,82537,83491,84794,58032,20221,62983,121450,106418,111407,120735,124700,129376,146366,148081,138034,141816,135482,150656
0087677005,34.0,29.0,28.0,47.0,55.0,35.0,80.0,63.0,48.0,50.0,26.0,72.0,34.0,42.0,54.0,47.0,75.0,79.0,128.0,101.0,53.0,60.0,43.0,50.0,49.0,41.0,37.0,43.0,39.0,62.0,85.0,104.0,79.0,68.0,35.0,62.0,30.0,45.0,59.0,67.0,79.0,80.0,144.0,103.0,82.0,100.0,58.0,19.0,41.0,56.0,34.0,0.0,14.0,84.0,180.0,127.0,113.0,108.0,33.0,64.0,66.0,66.0,56.0,75.0,93.0,152.0,247.0,219.0,130.0,131.0,108.0,92.0,Pyrénées-Atlantiques,Nouvelle-Aquitaine,Hendaye,64700,00848,43.353132,-1.781724,0087677005,64700,Hendaye,64,60916,60916,60916,60916,60916,60916,60916,60916,60916,60916,60916,60916,64642,64642,64642,64642,64642,64642,64642,64642,64642,64642,64642,64642,57771,52025,57732,51098,51830,54107,57079,55746,54667,54580,57764,54589,61257,54980,60911,57605,60998,60296,63489,56379,58392,58707,54693,23873,20353,24920,15354,0,7482,16186,24130,24409,24790,16966,5912,18413,32269,28275,29601,32079,33133,34375,38890,39345,36676,37681,35998,40030
0087683268,5.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,16.0,30.0,14.0,14.0,14.0,28.0,6.0,7.0,14.0,8.0,12.0,18.0,16.0,2.0,1.0,6.0,2.0,5.0,3.0,3.0,3.0,5.0,3.0,2.0,4.0,3.0,3.0,0.0,6.0,3.0,2.0,3.0,2.0,0.0,1.0,6.0,3.0,0.0,3.0,10.0,8.0,12.0,2.0,3.0,4.0,9.0,6.0,10.0,18.0,10.0,17.0,16.0,12.0,17.0,22.0,21.0,22.0,23.0,Yonne,Bourgogne-Franche-Comté,Laroche - Migennes,89400,00783,47.960998,3.513191,0087683268,89400,Laroche - Migennes,89,73925,73925,73925,73925,73925,73925,73925,73925,73925,73925,73925,73925,74122,74122,74122,74122,74122,74122,74122,74122,74122,74122,74122,74122,63889,57534,63846,56509,57320,59838,63124,61650,60456,60360,63882,60370,62304,55919,61952,58589,62040,61326,64574,57343,59390,59711,55628,24282,25433,31141,19187,0,9350,20227,30153,30502,30978,21201,7387,23010,47058,41233,43166,46781,48317,50129,56712,57376,53483,54949,52495,58374
0087686006,561.0,528.0,671.0,621.0,620.0,555.0,655.0,697.0,632.0,624.0,661.0,543.0,729.0,737.0,572.0,638.0,621.0,720.0,780.0,804.0,563.0,677.0,600.0,624.0,669.0,496.0,691.0,458.0,514.0,551.0,720.0,572.0,573.0,633.0,549.0,576.0,629.0,601.0,583.0,601.0,681.0,580.0,714.0,765.0,564.0,596.0,684.0,437.0,494.0,681.0,282.0,0.0,184.0,298.0,500.0,532.0,457.0,411.0,159.0,360.0,313.0,295.0,367.0,256.0,385.0,469.0,548.0,547.0,504.0,461.0,475.0,534.0,Paris,Île-de-France,Paris Gare de Lyon,75012,00753,48.844888,2.37352,0087686006,75012,Paris Gare de Lyon,75,20862218,20862218,20862218,20862218,20862218,20862218,20862218,20862218,20862218,20862218,20862218,20862218,21310330,21310330,21310330,21310330,21310330,21310330,21310330,21310330,21310330,21310330,21310330,21310330,20749733,18685872,20735785,18352976,18616131,19433958,20501456,20022570,19634811,19603660,20747409,19606915,19275057,17299835,19166031,18125794,19193405,18972520,19977359,17740189,18373582,18472697,17209687,7511981,6018071,7368585,4540057,0,2212285,4786046,7134838,7217296,7330012,5016560,1748024,5444558,10095378,8845867,9260569,10035942,10365543,10754242,12166528,12309040,11473893,11788297,11261814,12523145
0087686667,60.0,60.0,47.0,44.0,46.0,42.0,65.0,46.0,32.0,39.0,46.0,47.0,21.0,44.0,30.0,41.0,39.0,43.0,51.0,57.0,49.0,55.0,55.0,56.0,54.0,53.0,40.0,36.0,33.0,41.0,58.0,59.0,48.0,66.0,53.0,64.0,37.0,49.0,44.0,55.0,47.0,67.0,66.0,57.0,28.0,38.0,59.0,23.0,44.0,79.0,24.0,0.0,4.0,25.0,37.0,29.0,23.0,23.0,14.0,23.0,34.0,34.0,19.0,16.0,17.0,13.0,19.0,51.0,17.0,30.0,20.0,23.0,Paris,Île-de-France,Paris Bercy Bourgogne - Pays d'Auvergne,75012,03097,48.83917,2.38278,0087686667,75012,Paris Bercy Bourgogne - Pays d'Auvergne,75,628751,628751,628751,628751,628751,628751,628751,628751,628751,628751,628751,628751,679850,679850,679850,679850,679850,679850,679850,679850,679850,679850,679850,679850,676424,609144,675970,598292,606871,633531,668331,652719,640079,639063,676348,639169,671096,602325,667300,631082,668253,660562,695547,617656,639709,643160,599186,261543,247697,303283,186864,0,91055,196988,293662,297056,301695,206476,71947,224092,380819,333685,349328,378577,391010,405673,458947,464323,432820,444680,424819,472400
0087688887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,4.0,15.0,19.0,13.0,9.0,16.0,18.0,15.0,11.0,7.0,5.0,7.0,8.0,23.0,19.0,16.0,48.0,83.0,41.0,0.0,2.0,19.0,51.0,40.0,37.0,40.0,3.0,17.0,22.0,20.0,9.0,6.0,18.0,55.0,64.0,49.0,66.0,64.0,56.0,59.0,Hérault,Occitanie,Montpellier Sud de France,34000,03219,43.594787,3.924623,0087688887,34000,Montpellier Sud de France,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77481,69774,77429,68531,69514,72568,76554,74766,73318,73201,77472,73214,157000,140911,156112,147639,156335,154536,162720,144498,149657,150465,140177,61187,111671,136731,84245,0,41051,88810,132394,133924,136016,93087,32436,101029,164167,143848,150592,163200,168560,174881,197847,200165,186584,191696,183135,203646
0087696005,18.0,11.0,8.0,17.0,13.0,4.0,10.0,18.0,15.0,16.0,11.0,14.0,11.0,14.0,22.0,10.0,3.0,18.0,18.0,33.0,22.0,33.0,33.0,30.0,22.0,38.0,23.0,16.0,17.0,14.0,15.0,19.0,22.0,32.0,16.0,16.0,20.0,13.0,6.0,19.0,17.0,19.0,31.0,23.0,19.0,14.0,16.0,7.0,11.0,12.0,5.0,0.0,0.0,5.0,9.0,17.0,18.0,15.0,13.0,4.0,5.0,10.0,6.0,5.0,13.0,12.0,17.0,14.0,15.0,19.0,14.0,17.0,Nièvre,Bourgogne-Franche-Comté,Nevers,58000,00718,46.987282,3.150743,0087696005,58000,Nevers,58,155918,155918,155918,155918,155918,155918,155918,155918,155918,155918,155918,155918,165069,165069,165069,165069,165069,165069,165069,165069,165069,165069,165069,165069,153496,138228,153393,135766,137712,143762,151659,148117,145248,145018,153479,145042,150473,135053,149622,141501,149835,148111,155955,138491,143435,144209,134349,58643,61259,75007,46214,0,22519,48718,72627,73467,74614,51065,17794,55421,96924,84927,88909,96353,99517,103249,116808,118176,110158,113177,108122,120232
0087696328,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,10.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Allier,Auvergne-Rhône-Alpes,Moulins sur Allier,03000,00704,46.561346,3.338842,0087696328,3000,Moulins sur Allier,30,126928,126928,126928,126928,126928,126928,126928,126928,126928,126928,126928,126928,133672,133672,133672,133672,133672,133672,133672,133672,133672,133672,133672,133672,121348,109278,121267,107332,108871,113653,119896,117096,114828,114646,121335,114665,119590,107335,118913,112459,119083,117713,123947,110067,113997,114612,106776,46607,48634,59547,36689,0,17878,38677,57658,58325,59236,40540,14126,43999,71948,63043,65999,71525,73874,76644,86709,87725,81773,84014,80262,89251
0087703975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,8.0,11.0,18.0,6.0,7.0,1.0,2.0,0.0,3.0,2.0,2.0,4.0,17.0,17.0,9.0,15.0,22.0,6.0,13.0,Gard,Occitanie,Nîmes Pont du Gard,30129,03228,43.81681,4.50768,0087703975,30129,Nîmes Pont du Gard,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2597,2331,2582,2442,2586,2556,2691,2390,2475,2489,2319,1012,44343,54294,33452,0,16301,35265,52571,53179,54009,36963,12880,40117,74108,64936,67980,73672,76091,78945,89312,90358,84228,86536,82671,91930
