date,gare_regionsncf_libelle,type,nb_objets,freq
2016-01-01,Centre-Val de Loire,"Bijoux, montres",5,1499456
2016-01-01,Centre-Val de Loire,"Clés, porte-clés, badge magnétique",7,1499456
2016-01-01,Centre-Val de Loire,Divers,1,1499456
2016-01-01,Centre-Val de Loire,"Livres, articles de papéterie",4,1499456
2016-01-01,Centre-Val de Loire,Optique,10,1499456
2016-01-01,Centre-Val de Loire,Parapluies,1,1499456
2016-01-01,Centre-Val de Loire,Pièces d'identités et papiers personnels,5,1499456
2016-01-01,Centre-Val de Loire,"Porte-monnaie / portefeuille, argent, titres",17,1499456
2016-01-01,Centre-Val de Loire,"Vêtements, chaussures",29,1499456
2016-01-01,Centre-Val de Loire,"Appareils électroniques, informatiques, appareils photo",27,1620529
2016-01-01,Centre-Val de Loire,"Articles d'enfants, de puériculture",2,1620529
2016-01-01,Centre-Val de Loire,"Articles de sport, loisirs, camping",2,1620529
2016-01-01,Centre-Val de Loire,Articles médicaux,1,1620529
2016-01-01,Centre-Val de Loire,"Bagagerie: sacs, valises, cartables",34,1620529
2016-01-01,Centre-Val de Loire,"Bijoux, montres",4,1620529
2016-01-01,Centre-Val de Loire,"Clés, porte-clés, badge magnétique",12,1620529
2016-01-01,Centre-Val de Loire,Divers,5,1620529
2016-01-01,Centre-Val de Loire,"Livres, articles de papéterie",8,1620529
2016-01-01,Centre-Val de Loire,Optique,20,1620529
2016-01-01,Centre-Val de Loire,Parapluies,14,1620529
2016-01-01,Centre-Val de Loire,Pièces d'identités et papiers personnels,47,1620529
2016-01-01,Centre-Val de Loire,"Porte-monnaie / portefeuille, argent, titres",26,1620529
2016-01-01,Centre-Val de Loire,"Vélos, trottinettes, accessoires 2 roues",4,1620529
2016-01-01,Centre-Val de Loire,"Vêtements, chaussures",34,1620529
2016-01-01,Centre-Val de Loire,"Appareils électroniques, informatiques, appareils photo",65,2669475
2016-01-01,Centre-Val de Loire,"Articles d'enfants, de puériculture",1,2669475
2016-01-01,Centre-Val de Loire,Articles médicaux,1,2669475
2016-01-01,Centre-Val de Loire,"Bagagerie: sacs, valises, cartables",68,2669475
2016-01-01,Centre-Val de Loire,"Bijoux, montres",8,2669475
2016-01-01,Centre-Val de Loire,"Clés, porte-clés, badge magnétique",50,2669475
2016-01-01,Centre-Val de Loire,Divers,7,2669475
2016-01-01,Centre-Val de Loire,"Livres, articles de papéterie",6,2669475
2016-01-01,Centre-Val de Loire,Optique,19,2669475
2016-01-01,Centre-Val de Loire,Parapluies,4,2669475
2016-01-01,Centre-Val de Loire,Pièces d'identités et papiers personnels,31,2669475
2016-01-01,Centre-Val de Loire,"Porte-monnaie / portefeuille, argent, titres",40,2669475
2016-01-01,Centre-Val de Loire,"Vélos, trottinettes, accessoires 2 roues",5,2669475
2016-01-01,Centre-Val de Loire,"Vêtements, chaussures",38,2669475
2016-01-01,Centre-Val de Loire,"Appareils électroniques, informatiques, appareils photo",108,3407093
2016-01-01,Centre-Val de Loire,"Articles d'enfants, de puériculture",5,3407093
2016-01-01,Centre-Val de Loire,"Articles de sport, loisirs, camping",8,3407093
2016-01-01,Centre-Val de Loire,Articles médicaux,2,3407093
2016-01-01,Centre-Val de Loire,"Bagagerie: sacs, valises, cartables",202,3407093
2016-01-01,Centre-Val de Loire,"Bijoux, montres",10,3407093
2016-01-01,Centre-Val de Loire,"Clés, porte-clés, badge magnétique",53,3407093
2016-01-01,Centre-Val de Loire,Divers,29,3407093
2016-01-01,Centre-Val de Loire,Instruments de musique,6,3407093
2016-01-01,Centre-Val de Loire,"Livres, articles de papéterie",29,3407093
2016-01-01,Centre-Val de Loire,Optique,56,3407093
2016-01-01,Centre-Val de Loire,Parapluies,30,3407093
2016-01-01,Centre-Val de Loire,Pièces d'identités et papiers personnels,153,3407093
2016-01-01,Centre-Val de Loire,"Porte-monnaie / portefeuille, argent, titres",75,3407093
2016-01-01,Centre-Val de Loire,"Vélos, trottinettes, accessoires 2 roues",14,3407093
2016-01-01,Centre-Val de Loire,"Vêtements, chaussures",159,3407093
2016-01-01,Grand Est,"Appareils électroniques, informatiques, appareils photo",16,796200
2016-01-01,Grand Est,"Bagagerie: sacs, valises, cartables",9,796200
2016-01-01,Grand Est,Divers,4,796200
2016-01-01,Grand Est,"Livres, articles de papéterie",1,796200
2016-01-01,Grand Est,Pièces d'identités et papiers personnels,2,796200
2016-01-01,Grand Est,"Porte-monnaie / portefeuille, argent, titres",10,796200
2016-01-01,Grand Est,"Vêtements, chaussures",4,796200
2016-01-01,Grand Est,"Appareils électroniques, informatiques, appareils photo",4,877566
2016-01-01,Grand Est,"Articles d'enfants, de puériculture",1,877566
2016-01-01,Grand Est,"Bagagerie: sacs, valises, cartables",5,877566
2016-01-01,Grand Est,Divers,3,877566
2016-01-01,Grand Est,Instruments de musique,3,877566
2016-01-01,Grand Est,Optique,2,877566
2016-01-01,Grand Est,Parapluies,1,877566
2016-01-01,Grand Est,"Porte-monnaie / portefeuille, argent, titres",3,877566
2016-01-01,Grand Est,"Vêtements, chaussures",6,877566
2016-01-01,Grand Est,"Appareils électroniques, informatiques, appareils photo",10,1079803
2016-01-01,Grand Est,"Articles de sport, loisirs, camping",3,1079803
2016-01-01,Grand Est,"Bagagerie: sacs, valises, cartables",8,1079803
2016-01-01,Grand Est,"Bijoux, montres",2,1079803
2016-01-01,Grand Est,Optique,2,1079803
2016-01-01,Grand Est,"Porte-monnaie / portefeuille, argent, titres",2,1079803
2016-01-01,Grand Est,"Vêtements, chaussures",2,1079803
2016-01-01,Grand Est,"Appareils électroniques, informatiques, appareils photo",12,1081484
2016-01-01,Grand Est,"Articles d'enfants, de puériculture",1,1081484
2016-01-01,Grand Est,Articles médicaux,1,1081484
2016-01-01,Grand Est,"Bagagerie: sacs, valises, cartables",17,1081484
2016-01-01,Grand Est,"Bijoux, montres",2,1081484
2016-01-01,Grand Est,"Clés, porte-clés, badge magnétique",9,1081484
2016-01-01,Grand Est,Divers,2,1081484
2016-01-01,Grand Est,"Livres, articles de papéterie",3,1081484
2016-01-01,Grand Est,Optique,10,1081484
2016-01-01,Grand Est,"Porte-monnaie / portefeuille, argent, titres",7,1081484
2016-01-01,Grand Est,"Vélos, trottinettes, accessoires 2 roues",1,1081484
2016-01-01,Grand Est,"Vêtements, chaussures",16,1081484
2016-01-01,Grand Est,"Appareils électroniques, informatiques, appareils photo",3,1564791
2016-01-01,Grand Est,"Appareils électroniques, informatiques, appareils photo",11,1573588
2016-01-01,Grand Est,"Articles de sport, loisirs, camping",2,1573588
2016-01-01,Grand Est,"Bagagerie: sacs, valises, cartables",4,1573588
2016-01-01,Grand Est,"Clés, porte-clés, badge magnétique",1,1573588
2016-01-01,Grand Est,Pièces d'identités et papiers personnels,6,1573588
2016-01-01,Grand Est,"Porte-monnaie / portefeuille, argent, titres",4,1573588
2016-01-01,Grand Est,"Vélos, trottinettes, accessoires 2 roues",3,1573588
2016-01-01,Grand Est,"Vêtements, chaussures",1,1573588
2016-01-01,Grand Est,"Appareils électroniques, informatiques, appareils photo",44,3589253
2016-01-01,Grand Est,"Articles d'enfants, de puériculture",5,3589253
2016-01-01,Grand Est,"Articles de sport, loisirs, camping",2,3589253
2016-01-01,Grand Est,"Bagagerie: sacs, valises, cartables",56,3589253
2016-01-01,Grand Est,"Bijoux, montres",2,3589253
2016-01-01,Grand Est,"Clés, porte-clés, badge magnétique",16,3589253
2016-01-01,Grand Est,Divers,3,3589253
2016-01-01,Grand Est,Instruments de musique,2,3589253
2016-01-01,Grand Est,Optique,17,3589253
2016-01-01,Grand Est,Parapluies,13,3589253
2016-01-01,Grand Est,Pièces d'identités et papiers personnels,9,3589253
2016-01-01,Grand Est,"Porte-monnaie / portefeuille, argent, titres",21,3589253
2016-01-01,Grand Est,"Vélos, trottinettes, accessoires 2 roues",9,3589253
2016-01-01,Grand Est,"Vêtements, chaussures",39,3589253
2016-01-01,Grand Est,"Appareils électroniques, informatiques, appareils photo",150,4946420
2016-01-01,Grand Est,"Articles d'enfants, de puériculture",19,4946420
2016-01-01,Grand Est,"Articles de sport, loisirs, camping",11,4946420
2016-01-01,Grand Est,Articles médicaux,8,4946420
2016-01-01,Grand Est,"Bagagerie: sacs, valises, cartables",453,4946420
2016-01-01,Grand Est,"Bijoux, montres",14,4946420
2016-01-01,Grand Est,"Clés, porte-clés, badge magnétique",80,4946420
2016-01-01,Grand Est,Divers,44,4946420
2016-01-01,Grand Est,Instruments de musique,2,4946420
2016-01-01,Grand Est,"Livres, articles de papéterie",31,4946420
2016-01-01,Grand Est,Optique,78,4946420
2016-01-01,Grand Est,Parapluies,26,4946420
2016-01-01,Grand Est,Pièces d'identités et papiers personnels,92,4946420
2016-01-01,Grand Est,"Porte-monnaie / portefeuille, argent, titres",150,4946420
2016-01-01,Grand Est,"Vélos, trottinettes, accessoires 2 roues",34,4946420
2016-01-01,Grand Est,"Vêtements, chaussures",240,4946420
2016-01-01,Grand Est,"Appareils électroniques, informatiques, appareils photo",102,6999919
2016-01-01,Grand Est,"Articles d'enfants, de puériculture",12,6999919
2016-01-01,Grand Est,"Articles de sport, loisirs, camping",5,6999919
2016-01-01,Grand Est,Articles médicaux,4,6999919
2016-01-01,Grand Est,"Bagagerie: sacs, valises, cartables",233,6999919
2016-01-01,Grand Est,"Bijoux, montres",6,6999919
2016-01-01,Grand Est,"Clés, porte-clés, badge magnétique",55,6999919
2016-01-01,Grand Est,Divers,9,6999919
2016-01-01,Grand Est,Instruments de musique,3,6999919
2016-01-01,Grand Est,"Livres, articles de papéterie",11,6999919
2016-01-01,Grand Est,Optique,50,6999919
2016-01-01,Grand Est,Parapluies,20,6999919
2016-01-01,Grand Est,Pièces d'identités et papiers personnels,17,6999919
2016-01-01,Grand Est,"Porte-monnaie / portefeuille, argent, titres",73,6999919
2016-01-01,Grand Est,"Vélos, trottinettes, accessoires 2 roues",11,6999919
2016-01-01,Grand Est,"Vêtements, chaussures",86,6999919
2016-01-01,Grand Est,"Appareils électroniques, informatiques, appareils photo",147,7633063
2016-01-01,Grand Est,"Articles d'enfants, de puériculture",39,7633063
2016-01-01,Grand Est,"Articles de sport, loisirs, camping",11,7633063
2016-01-01,Grand Est,Articles médicaux,5,7633063
2016-01-01,Grand Est,"Bagagerie: sacs, valises, cartables",234,7633063
2016-01-01,Grand Est,"Bijoux, montres",12,7633063
2016-01-01,Grand Est,"Clés, porte-clés, badge magnétique",44,7633063
2016-01-01,Grand Est,Divers,9,7633063
2016-01-01,Grand Est,"Livres, articles de papéterie",15,7633063
2016-01-01,Grand Est,Optique,61,7633063
2016-01-01,Grand Est,Parapluies,4,7633063
2016-01-01,Grand Est,Pièces d'identités et papiers personnels,61,7633063
2016-01-01,Grand Est,"Porte-monnaie / portefeuille, argent, titres",130,7633063
2016-01-01,Grand Est,"Vélos, trottinettes, accessoires 2 roues",17,7633063
2016-01-01,Grand Est,"Vêtements, chaussures",170,7633063
2016-01-01,Hauts-de-France,"Appareils électroniques, informatiques, appareils photo",3,358759
2016-01-01,Hauts-de-France,"Bagagerie: sacs, valises, cartables",5,358759
2016-01-01,Hauts-de-France,Divers,1,358759
2016-01-01,Hauts-de-France,"Porte-monnaie / portefeuille, argent, titres",4,358759
2016-01-01,Hauts-de-France,"Vêtements, chaussures",1,358759
2016-01-01,Hauts-de-France,"Appareils électroniques, informatiques, appareils photo",3,431890
2016-01-01,Hauts-de-France,"Bagagerie: sacs, valises, cartables",2,431890
2016-01-01,Hauts-de-France,"Clés, porte-clés, badge magnétique",1,431890
2016-01-01,Hauts-de-France,"Porte-monnaie / portefeuille, argent, titres",1,431890
2016-01-01,Hauts-de-France,"Vêtements, chaussures",1,431890
2016-01-01,Hauts-de-France,"Appareils électroniques, informatiques, appareils photo",3,580610
2016-01-01,Hauts-de-France,"Porte-monnaie / portefeuille, argent, titres",4,580610
2016-01-01,Hauts-de-France,"Appareils électroniques, informatiques, appareils photo",1,657910
2016-01-01,Hauts-de-France,"Bagagerie: sacs, valises, cartables",1,657910
2016-01-01,Hauts-de-France,Instruments de musique,1,657910
2016-01-01,Hauts-de-France,"Appareils électroniques, informatiques, appareils photo",1,706331
2016-01-01,Hauts-de-France,"Bagagerie: sacs, valises, cartables",2,706331
2016-01-01,Hauts-de-France,"Bijoux, montres",2,706331
2016-01-01,Hauts-de-France,"Clés, porte-clés, badge magnétique",1,706331
2016-01-01,Hauts-de-France,"Livres, articles de papéterie",1,706331
2016-01-01,Hauts-de-France,Pièces d'identités et papiers personnels,1,706331
2016-01-01,Hauts-de-France,"Porte-monnaie / portefeuille, argent, titres",10,706331
2016-01-01,Hauts-de-France,"Vêtements, chaussures",2,706331
2016-01-01,Hauts-de-France,"Appareils électroniques, informatiques, appareils photo",1,727081
2016-01-01,Hauts-de-France,"Bagagerie: sacs, valises, cartables",2,727081
2016-01-01,Hauts-de-France,Optique,2,727081
2016-01-01,Hauts-de-France,Parapluies,1,727081
2016-01-01,Hauts-de-France,"Vêtements, chaussures",1,727081
2016-01-01,Hauts-de-France,"Appareils électroniques, informatiques, appareils photo",27,781255
2016-01-01,Hauts-de-France,"Bagagerie: sacs, valises, cartables",18,781255
2016-01-01,Hauts-de-France,Instruments de musique,1,781255
2016-01-01,Hauts-de-France,Pièces d'identités et papiers personnels,2,781255
2016-01-01,Hauts-de-France,"Porte-monnaie / portefeuille, argent, titres",8,781255
2016-01-01,Hauts-de-France,"Appareils électroniques, informatiques, appareils photo",44,858187
2016-01-01,Hauts-de-France,"Articles d'enfants, de puériculture",1,858187
2016-01-01,Hauts-de-France,"Articles de sport, loisirs, camping",2,858187
2016-01-01,Hauts-de-France,"Bagagerie: sacs, valises, cartables",52,858187
2016-01-01,Hauts-de-France,"Bijoux, montres",2,858187
2016-01-01,Hauts-de-France,"Clés, porte-clés, badge magnétique",7,858187
2016-01-01,Hauts-de-France,Divers,3,858187
2016-01-01,Hauts-de-France,Optique,8,858187
2016-01-01,Hauts-de-France,Parapluies,1,858187
2016-01-01,Hauts-de-France,Pièces d'identités et papiers personnels,1,858187
2016-01-01,Hauts-de-France,"Porte-monnaie / portefeuille, argent, titres",29,858187
2016-01-01,Hauts-de-France,"Vélos, trottinettes, accessoires 2 roues",2,858187
2016-01-01,Hauts-de-France,"Vêtements, chaussures",8,858187
2016-01-01,Hauts-de-France,"Appareils électroniques, informatiques, appareils photo",15,999319
2016-01-01,Hauts-de-France,"Bagagerie: sacs, valises, cartables",18,999319
2016-01-01,Hauts-de-France,"Bijoux, montres",1,999319
2016-01-01,Hauts-de-France,"Clés, porte-clés, badge magnétique",3,999319
2016-01-01,Hauts-de-France,Divers,2,999319
2016-01-01,Hauts-de-France,Instruments de musique,1,999319
2016-01-01,Hauts-de-France,"Livres, articles de papéterie",1,999319
2016-01-01,Hauts-de-France,Optique,3,999319
2016-01-01,Hauts-de-France,Pièces d'identités et papiers personnels,1,999319
2016-01-01,Hauts-de-France,"Porte-monnaie / portefeuille, argent, titres",14,999319
2016-01-01,Hauts-de-France,"Vélos, trottinettes, accessoires 2 roues",3,999319
2016-01-01,Hauts-de-France,"Vêtements, chaussures",3,999319
2016-01-01,Hauts-de-France,"Appareils électroniques, informatiques, appareils photo",54,1379556
2016-01-01,Hauts-de-France,"Bagagerie: sacs, valises, cartables",7,1379556
2016-01-01,Hauts-de-France,"Bijoux, montres",2,1379556
2016-01-01,Hauts-de-France,"Clés, porte-clés, badge magnétique",6,1379556
2016-01-01,Hauts-de-France,Optique,3,1379556
2016-01-01,Hauts-de-France,Pièces d'identités et papiers personnels,1,1379556
2016-01-01,Hauts-de-France,"Porte-monnaie / portefeuille, argent, titres",16,1379556
2016-01-01,Hauts-de-France,"Vêtements, chaussures",1,1379556
2016-01-01,Hauts-de-France,"Appareils électroniques, informatiques, appareils photo",3,1603612
2016-01-01,Hauts-de-France,"Bagagerie: sacs, valises, cartables",3,1603612
2016-01-01,Hauts-de-France,"Porte-monnaie / portefeuille, argent, titres",4,1603612
2016-01-01,Hauts-de-France,"Appareils électroniques, informatiques, appareils photo",22,1644597
2016-01-01,Hauts-de-France,"Bagagerie: sacs, valises, cartables",9,1644597
2016-01-01,Hauts-de-France,"Clés, porte-clés, badge magnétique",1,1644597
2016-01-01,Hauts-de-France,Pièces d'identités et papiers personnels,1,1644597
2016-01-01,Hauts-de-France,"Porte-monnaie / portefeuille, argent, titres",11,1644597
2016-01-01,Hauts-de-France,"Vélos, trottinettes, accessoires 2 roues",2,1644597
2016-01-01,Hauts-de-France,"Vêtements, chaussures",1,1644597
2016-01-01,Hauts-de-France,"Appareils électroniques, informatiques, appareils photo",61,1681344
2016-01-01,Hauts-de-France,"Bagagerie: sacs, valises, cartables",42,1681344
2016-01-01,Hauts-de-France,"Bijoux, montres",4,1681344
2016-01-01,Hauts-de-France,"Clés, porte-clés, badge magnétique",23,1681344
2016-01-01,Hauts-de-France,Divers,3,1681344
2016-01-01,Hauts-de-France,"Livres, articles de papéterie",1,1681344
2016-01-01,Hauts-de-France,Optique,45,1681344
2016-01-01,Hauts-de-France,Pièces d'identités et papiers personnels,18,1681344
2016-01-01,Hauts-de-France,"Porte-monnaie / portefeuille, argent, titres",55,1681344
2016-01-01,Hauts-de-France,"Vélos, trottinettes, accessoires 2 roues",4,1681344
2016-01-01,Hauts-de-France,"Vêtements, chaussures",11,1681344
2016-01-01,Hauts-de-France,"Appareils électroniques, informatiques, appareils photo",11,1775966
2016-01-01,Hauts-de-France,"Articles de sport, loisirs, camping",1,1775966
2016-01-01,Hauts-de-France,"Bagagerie: sacs, valises, cartables",11,1775966
2016-01-01,Hauts-de-France,"Bijoux, montres",1,1775966
2016-01-01,Hauts-de-France,"Clés, porte-clés, badge magnétique",1,1775966
2016-01-01,Hauts-de-France,Divers,3,1775966
2016-01-01,Hauts-de-France,Optique,1,1775966
2016-01-01,Hauts-de-France,Parapluies,2,1775966
2016-01-01,Hauts-de-France,Pièces d'identités et papiers personnels,2,1775966
2016-01-01,Hauts-de-France,"Porte-monnaie / portefeuille, argent, titres",6,1775966
2016-01-01,Hauts-de-France,"Vélos, trottinettes, accessoires 2 roues",1,1775966
2016-01-01,Hauts-de-France,"Vêtements, chaussures",5,1775966
2016-01-01,Hauts-de-France,"Appareils électroniques, informatiques, appareils photo",24,2277907
2016-01-01,Hauts-de-France,"Articles d'enfants, de puériculture",2,2277907
2016-01-01,Hauts-de-France,"Articles de sport, loisirs, camping",1,2277907
2016-01-01,Hauts-de-France,Articles médicaux,1,2277907
2016-01-01,Hauts-de-France,"Bagagerie: sacs, valises, cartables",44,2277907
2016-01-01,Hauts-de-France,"Clés, porte-clés, badge magnétique",14,2277907
2016-01-01,Hauts-de-France,Divers,4,2277907
2016-01-01,Hauts-de-France,"Livres, articles de papéterie",2,2277907
2016-01-01,Hauts-de-France,Optique,3,2277907
2016-01-01,Hauts-de-France,Parapluies,1,2277907
2016-01-01,Hauts-de-France,Pièces d'identités et papiers personnels,14,2277907
2016-01-01,Hauts-de-France,"Porte-monnaie / portefeuille, argent, titres",28,2277907
2016-01-01,Hauts-de-France,"Vélos, trottinettes, accessoires 2 roues",1,2277907
2016-01-01,Hauts-de-France,"Vêtements, chaussures",9,2277907
2016-01-01,Hauts-de-France,"Appareils électroniques, informatiques, appareils photo",34,2863936
2016-01-01,Hauts-de-France,"Articles de sport, loisirs, camping",2,2863936
2016-01-01,Hauts-de-France,"Bagagerie: sacs, valises, cartables",49,2863936
2016-01-01,Hauts-de-France,"Bijoux, montres",1,2863936
2016-01-01,Hauts-de-France,"Clés, porte-clés, badge magnétique",3,2863936
2016-01-01,Hauts-de-France,Divers,1,2863936
2016-01-01,Hauts-de-France,"Livres, articles de papéterie",1,2863936
2016-01-01,Hauts-de-France,Optique,8,2863936
2016-01-01,Hauts-de-France,Parapluies,2,2863936
2016-01-01,Hauts-de-France,Pièces d'identités et papiers personnels,8,2863936
2016-01-01,Hauts-de-France,"Porte-monnaie / portefeuille, argent, titres",20,2863936
