,temperature_moyenne,nb_lost_item
4649,15.462500000000002,65
4650,15.475,35
4651,15.475000000000001,61
4652,15.487499999999997,17
4653,15.487499999999999,65
4654,15.4875,113
4655,15.499999999999998,10
4656,15.5,45
4657,15.500000000000002,7
4658,15.512499999999998,5
4659,15.5125,119
4660,15.512500000000001,110
4661,15.512500000000003,51
4662,15.524999999999999,78
4663,15.525,43
4664,15.525000000000002,11
4665,15.537499999999998,3
4666,15.5375,46
4667,15.537500000000001,60
4668,15.542857142857143,1
4669,15.549999999999999,66
4670,15.55,89
4671,15.550000000000002,23
4672,15.562499999999996,2
4673,15.562499999999998,23
4674,15.5625,64
4675,15.562500000000002,25
4676,15.566666666666668,5
4677,15.571428571428571,11
4678,15.574999999999998,4
4679,15.575,116
4680,15.575000000000001,46
4681,15.585714285714285,7
4682,15.585714285714287,1
4683,15.587499999999999,48
4684,15.5875,93
4685,15.587500000000002,25
4686,15.599999999999998,38
4687,15.6,50
4688,15.600000000000001,58
4689,15.612499999999997,8
4690,15.612499999999999,77
4691,15.6125,41
4692,15.624999999999998,31
4693,15.625,58
4694,15.625000000000002,5
4695,15.628571428571428,4
4696,15.633333333333335,1
4697,15.637499999999996,12
4698,15.637499999999998,20
4699,15.6375,51
4700,15.637500000000001,44
4701,15.642857142857142,8
4702,15.642857142857144,2
4703,15.649999999999999,190
4704,15.65,64
4705,15.650000000000002,60
4706,15.657142857142857,6
4707,15.662499999999998,11
4708,15.6625,77
4709,15.662500000000001,81
4710,15.662500000000003,7
4711,15.671428571428573,2
4712,15.674999999999999,59
4713,15.675,80
4714,15.675000000000002,8
4715,15.687499999999998,6
4716,15.6875,68
4717,15.687500000000002,11
4718,15.699999999999998,14
4719,15.7,56
4720,15.700000000000001,52
4721,15.712499999999999,65
4722,15.7125,70
4723,15.712500000000002,7
4724,15.725,83
4725,15.725000000000001,68
4726,15.737499999999997,26
4727,15.737499999999999,63
4728,15.7375,65
4729,15.737500000000002,15
4730,15.749999999999998,40
4731,15.75,176
4732,15.750000000000002,19
4733,15.7625,126
4734,15.762500000000001,44
4735,15.77142857142857,8
4736,15.774999999999999,11
4737,15.775,52
4738,15.775000000000002,35
4739,15.787499999999998,11
4740,15.7875,24
4741,15.787500000000001,3
4742,15.799999999999999,86
4743,15.8,65
4744,15.800000000000002,30
4745,15.812499999999998,7
4746,15.8125,98
4747,15.812500000000002,23
4748,15.824999999999998,1
4749,15.825,111
4750,15.825000000000001,46
4751,15.837499999999997,9
4752,15.837499999999999,88
4753,15.8375,91
4754,15.837500000000002,24
4755,15.849999999999998,40
4756,15.85,63
4757,15.850000000000001,141
4758,15.850000000000003,4
4759,15.862499999999997,10
4760,15.862499999999999,32
4761,15.8625,48
4762,15.862500000000002,16
4763,15.87142857142857,6
4764,15.871428571428572,1
4765,15.874999999999998,39
4766,15.875,249
4767,15.875000000000002,40
4768,15.885714285714284,3
4769,15.885714285714286,2
4770,15.887499999999998,1
4771,15.8875,64
4772,15.887500000000001,63
4773,15.887500000000003,1
4774,15.899999999999999,47
4775,15.9,60
4776,15.900000000000002,20
4777,15.912499999999998,23
4778,15.9125,65
4779,15.912500000000001,50
4780,15.912500000000003,3
4781,15.924999999999997,6
4782,15.924999999999999,42
4783,15.925,58
4784,15.937499999999998,18
4785,15.9375,142
4786,15.937500000000002,55
4787,15.937500000000004,1
4788,15.942857142857145,2
4789,15.949999999999998,8
4790,15.95,72
4791,15.950000000000001,99
4792,15.950000000000003,13
4793,15.957142857142856,1
4794,15.962499999999999,17
4795,15.9625,12
4796,15.962500000000002,5
4797,15.971428571428573,2
4798,15.974999999999998,31
4799,15.975,77
4800,15.975000000000001,56
4801,15.987499999999997,1
4802,15.987499999999999,35
4803,15.9875,61
4804,15.987500000000002,17
4805,15.999999999999998,30
4806,16.0,97
4807,16.000000000000004,7
4808,16.012499999999996,9
4809,16.0125,101
4810,16.012500000000003,35
4811,16.014285714285712,5
4812,16.025,103
4813,16.025000000000002,52
4814,16.028571428571425,6
4815,16.02857142857143,1
4816,16.037499999999998,74
4817,16.0375,157
4818,16.049999999999997,36
4819,16.05,189
4820,16.050000000000004,4
4821,16.062499999999996,6
4822,16.0625,66
4823,16.062500000000004,3
4824,16.075,137
4825,16.075000000000003,11
4826,16.0875,60
4827,16.087500000000002,61
4828,16.099999999999998,36
4829,16.1,59
4830,16.112499999999997,62
4831,16.1125,150
4832,16.114285714285714,6
4833,16.114285714285717,3
4834,16.125,111
4835,16.12857142857143,7
4836,16.1375,178
4837,16.137500000000003,37
4838,16.142857142857142,27
4839,16.15,154
4840,16.150000000000002,23
4841,16.162499999999998,21
4842,16.1625,150
4843,16.174999999999997,44
4844,16.175,185
4845,16.18,4
4846,16.187499999999996,21
4847,16.1875,109
4848,16.187500000000004,1
4849,16.199999999999996,8
4850,16.2,118
4851,16.200000000000003,31
4852,16.2125,122
4853,16.212500000000002,72
4854,16.214285714285715,3
4855,16.224999999999998,58
4856,16.225,144
4857,16.237499999999997,42
4858,16.2375,139
4859,16.242857142857144,3
4860,16.249999999999996,14
4861,16.25,182
4862,16.262499999999996,8
4863,16.2625,143
4864,16.262500000000003,22
4865,16.26666666666667,4
4866,16.275,68
4867,16.275000000000002,12
4868,16.287499999999998,59
4869,16.2875,45
4870,16.299999999999997,32
4871,16.3,111
4872,16.312499999999996,4
4873,16.3125,195
4874,16.312500000000004,1
4875,16.325,87
4876,16.325000000000003,15
4877,16.3375,65
4878,16.337500000000002,62
4879,16.342857142857145,12
4880,16.349999999999998,87
4881,16.35,67
4882,16.362499999999997,68
4883,16.3625,154
4884,16.362500000000004,1
4885,16.366666666666667,10
4886,16.375,87
4887,16.375000000000004,22
4888,16.383333333333336,2
4889,16.3875,120
4890,16.387500000000003,41
4891,16.4,81
4892,16.400000000000002,51
4893,16.412499999999998,14
4894,16.4125,87
4895,16.424999999999997,22
4896,16.425,101
4897,16.437499999999996,3
4898,16.4375,132
4899,16.437500000000004,9
4900,16.449999999999996,1
4901,16.45,152
4902,16.450000000000003,57
4903,16.4625,99
4904,16.462500000000002,24
4905,16.466666666666665,1
4906,16.47142857142857,7
4907,16.474999999999998,40
4908,16.475,151
4909,16.487499999999997,38
4910,16.4875,154
4911,16.487500000000004,1
4912,16.5,137
4913,16.500000000000004,10
4914,16.5125,107
4915,16.512500000000003,43
4916,16.525,133
4917,16.525000000000002,46
4918,16.537499999999998,36
4919,16.5375,93
4920,16.549999999999997,8
4921,16.55,156
4922,16.550000000000004,3
4923,16.557142857142857,3
4924,16.562499999999996,27
4925,16.5625,148
4926,16.574999999999996,14
4927,16.575,97
4928,16.575000000000003,23
4929,16.580000000000002,20
4930,16.585714285714285,1
4931,16.5875,125
4932,16.587500000000002,17
4933,16.599999999999998,55
4934,16.6,83
4935,16.612499999999997,17
4936,16.6125,162
4937,16.625,156
4938,16.625000000000004,16
4939,16.6375,62
4940,16.637500000000003,54
4941,16.65,103
4942,16.650000000000002,65
4943,16.662499999999998,15
4944,16.6625,144
4945,16.666666666666668,6
4946,16.67142857142857,10
4947,16.674999999999997,24
4948,16.675,132
4949,16.6875,89
4950,16.7,50
4951,16.700000000000003,41
4952,16.7125,126
4953,16.712500000000002,58
4954,16.724999999999998,44
4955,16.725,133
4956,16.737499999999997,24
4957,16.7375,104
4958,16.74285714285714,1
4959,16.749999999999996,14
4960,16.75,148
4961,16.750000000000004,18
4962,16.762499999999996,6
4963,16.7625,138
4964,16.762500000000003,158
4965,16.775,140
4966,16.775000000000002,27
4967,16.785714285714285,3
4968,16.787499999999998,87
4969,16.7875,30
4970,16.799999999999997,20
4971,16.8,78
4972,16.800000000000004,5
4973,16.812499999999996,5
4974,16.8125,63
4975,16.812500000000004,15
4976,16.824999999999996,15
4977,16.825,170
4978,16.825000000000003,58
4979,16.8375,103
4980,16.837500000000002,32
4981,16.849999999999998,39
4982,16.85,124
4983,16.850000000000005,9
4984,16.862499999999997,34
4985,16.8625,184
4986,16.87142857142857,3
4987,16.874999999999996,10
4988,16.875,176
4989,16.885714285714286,7
4990,16.887499999999996,8
4991,16.8875,105
4992,16.887500000000003,32
4993,16.9,61
4994,16.900000000000002,54
4995,16.912499999999998,30
4996,16.9125,86
4997,16.924999999999997,19
4998,16.925,152
4999,16.9375,125
5000,16.937500000000004,11
5001,16.95,133
5002,16.950000000000003,33
5003,16.9625,217
5004,16.962500000000002,58
5005,16.97142857142857,6
5006,16.974999999999998,29
5007,16.975,174
5008,16.985714285714288,8
5009,16.987499999999997,30
5010,16.9875,109
5011,16.987500000000004,3
5012,16.999999999999996,4
5013,17.0,90
5014,17.000000000000004,1
5015,17.0125,164
5016,17.012500000000003,60
5017,17.01666666666667,6
5018,17.025,36
5019,17.025000000000002,48
5020,17.02857142857143,3
5021,17.037499999999998,31
5022,17.0375,108
5023,17.049999999999997,20
5024,17.05,101
5025,17.050000000000004,1
5026,17.057142857142857,3
5027,17.062499999999996,9
5028,17.0625,154
5029,17.062500000000004,25
5030,17.074999999999996,1
5031,17.075,54
5032,17.075000000000003,28
5033,17.0875,100
5034,17.087500000000002,105
5035,17.099999999999998,47
5036,17.1,82
5037,17.112499999999997,19
5038,17.1125,61
5039,17.112500000000004,4
5040,17.125,180
5041,17.125000000000004,3
5042,17.12857142857143,9
5043,17.1375,155
5044,17.137500000000003,7
5045,17.142857142857142,1
5046,17.15,86
5047,17.150000000000002,52
5048,17.162499999999998,32
5049,17.1625,107
5050,17.174999999999997,8
5051,17.175,76
5052,17.175000000000004,8
5053,17.187499999999996,1
5054,17.1875,149
5055,17.2,155
5056,17.200000000000003,46
5057,17.2125,96
5058,17.212500000000002,11
5059,17.224999999999998,49
5060,17.225,98
5061,17.237499999999997,27
5062,17.2375,100
5063,17.249999999999996,6
5064,17.25,172
5065,17.250000000000004,1
5066,17.25714285714286,5
5067,17.2625,85
5068,17.262500000000003,28
5069,17.275,175
5070,17.275000000000002,23
5071,17.285714285714285,15
5072,17.287499999999998,23
5073,17.2875,76
5074,17.299999999999997,19
5075,17.3,118
5076,17.300000000000004,16
5077,17.312499999999996,4
5078,17.3125,206
5079,17.314285714285713,1
5080,17.325,69
5081,17.325000000000003,33
5082,17.32857142857143,8
5083,17.3375,67
5084,17.337500000000002,88
5085,17.349999999999998,56
5086,17.35,29
5087,17.357142857142858,2
5088,17.362499999999997,55
5089,17.3625,106
5090,17.374999999999996,5
5091,17.375,171
5092,17.375000000000004,3
5093,17.385714285714283,10
5094,17.385714285714286,3
5095,17.3875,143
5096,17.387500000000003,52
5097,17.4,99
5098,17.400000000000002,92
5099,17.412499999999998,60
5100,17.4125,69
5101,17.414285714285715,3
5102,17.424999999999997,47
5103,17.425,131
5104,17.428571428571427,2
5105,17.437499999999996,16
5106,17.4375,109
5107,17.437500000000004,25
5108,17.45,93
5109,17.450000000000003,53
5110,17.4625,161
5111,17.462500000000002,45
5112,17.47142857142857,1
5113,17.474999999999998,85
5114,17.475,70
5115,17.485714285714288,6
5116,17.487499999999997,52
5117,17.4875,153
5118,17.5,201
5119,17.500000000000004,2
5120,17.512499999999996,5
5121,17.5125,55
5122,17.512500000000003,17
5123,17.525,106
5124,17.525000000000002,51
5125,17.537499999999998,14
5126,17.5375,61
5127,17.54,1
5128,17.54285714285714,8
5129,17.542857142857144,4
5130,17.549999999999997,8
5131,17.55,110
5132,17.550000000000004,18
5133,17.559999999999995,3
5134,17.562499999999996,2
5135,17.5625,152
5136,17.562500000000004,7
5137,17.57142857142857,25
5138,17.575,134
5139,17.575000000000003,67
5140,17.585714285714285,6
5141,17.5875,107
5142,17.587500000000002,5
5143,17.599999999999998,64
5144,17.6,146
5145,17.612499999999997,20
5146,17.6125,157
5147,17.624999999999996,7
5148,17.625,104
5149,17.625000000000004,30
5150,17.6375,103
5151,17.637500000000003,20
5152,17.642857142857142,5
5153,17.65,77
5154,17.650000000000002,27
5155,17.657142857142855,11
5156,17.662499999999998,62
5157,17.6625,78
5158,17.674999999999997,83
5159,17.675,97
5160,17.687499999999996,8
5161,17.6875,166
5162,17.699999999999996,1
5163,17.7,104
5164,17.700000000000003,15
5165,17.7125,131
5166,17.712500000000002,42
5167,17.724999999999998,41
5168,17.725,90
5169,17.725000000000005,1
5170,17.728571428571428,6
5171,17.73333333333333,15
5172,17.737499999999997,36
5173,17.7375,239
5174,17.737500000000004,4
5175,17.749999999999996,31
5176,17.75,163
5177,17.750000000000004,2
5178,17.757142857142856,6
5179,17.7625,143
5180,17.762500000000003,25
5181,17.77142857142857,5
5182,17.775,102
5183,17.775000000000002,53
5184,17.787499999999998,21
5185,17.7875,99
5186,17.799999999999997,86
5187,17.8,139
5188,17.800000000000004,3
5189,17.812499999999996,15
5190,17.8125,124
5191,17.812500000000004,12
5192,17.814285714285713,2
5193,17.825,80
5194,17.825000000000003,22
5195,17.837499999999995,9
5196,17.8375,87
5197,17.837500000000002,74
5198,17.849999999999998,57
5199,17.85,167
5200,17.862499999999997,14
5201,17.8625,121
5202,17.875,115
5203,17.875000000000004,11
5204,17.885714285714283,7
5205,17.885714285714286,2
5206,17.887499999999996,1
5207,17.8875,116
5208,17.887500000000003,60
5209,17.9,84
5210,17.900000000000002,57
5211,17.912499999999998,45
5212,17.9125,95
5213,17.924999999999997,18
5214,17.925,211
5215,17.925000000000004,4
5216,17.928571428571427,9
5217,17.937499999999996,17
5218,17.9375,106
5219,17.937500000000004,24
5220,17.942857142857143,27
5221,17.95,143
5222,17.950000000000003,19
5223,17.96,1
5224,17.9625,137
5225,17.962500000000002,55
5226,17.971428571428568,3
5227,17.974999999999998,55
5228,17.975,46
5229,17.985714285714288,5
5230,17.987499999999997,21
5231,17.9875,100
5232,17.987500000000004,2
5233,17.999999999999996,20
5234,18.0,101
5235,18.000000000000004,5
5236,18.0125,183
5237,18.012500000000003,51
5238,18.025,95
5239,18.025000000000002,71
5240,18.02857142857143,21
5241,18.037499999999998,47
5242,18.0375,140
5243,18.049999999999997,35
5244,18.05,112
5245,18.062499999999996,10
5246,18.0625,114
5247,18.062500000000004,1
5248,18.074999999999996,2
5249,18.075,149
5250,18.075000000000003,42
5251,18.0875,142
5252,18.087500000000002,59
5253,18.099999999999998,83
5254,18.1,89
5255,18.112499999999997,36
5256,18.1125,51
5257,18.112500000000004,1
5258,18.11428571428571,1
5259,18.125,94
5260,18.125000000000004,2
5261,18.128571428571426,2
5262,18.1375,139
5263,18.137500000000003,70
5264,18.142857142857142,6
5265,18.15,134
5266,18.150000000000002,42
5267,18.157142857142855,2
5268,18.162499999999998,48
5269,18.1625,52
5270,18.174999999999997,24
5271,18.175,108
5272,18.185714285714287,1
5273,18.187499999999996,39
5274,18.1875,175
5275,18.187500000000004,17
5276,18.2,133
5277,18.200000000000003,18
5278,18.212499999999995,6
5279,18.2125,66
5280,18.212500000000002,29
5281,18.224999999999998,94
5282,18.225,69
5283,18.22857142857143,9
5284,18.237499999999997,26
5285,18.2375,135
5286,18.249999999999996,5
5287,18.25,114
5288,18.262499999999996,9
5289,18.2625,119
5290,18.262500000000003,56
5291,18.274999999999995,8
5292,18.275,80
5293,18.275000000000002,60
5294,18.285714285714285,7
5295,18.287499999999998,58
5296,18.2875,140
5297,18.299999999999997,23
5298,18.3,79
5299,18.312499999999996,1
5300,18.3125,72
5301,18.312500000000004,6
5302,18.316666666666666,21
5303,18.325,73
5304,18.325000000000003,71
5305,18.32857142857143,1
5306,18.3375,91
5307,18.337500000000002,46
5308,18.342857142857145,2
5309,18.349999999999998,50
5310,18.35,140
5311,18.362499999999997,25
5312,18.3625,113
5313,18.374999999999996,31
5314,18.375,62
5315,18.375000000000004,2
5316,18.38571428571429,1
5317,18.3875,71
5318,18.387500000000003,16
5319,18.4,43
5320,18.400000000000002,42
5321,18.400000000000006,9
5322,18.412499999999998,47
5323,18.4125,50
5324,18.424999999999997,19
5325,18.425,83
5326,18.425000000000004,7
5327,18.4375,67
5328,18.437500000000004,24
5329,18.449999999999996,2
5330,18.45,111
5331,18.450000000000003,58
5332,18.4625,88
5333,18.462500000000002,43
5334,18.474999999999998,40
5335,18.475,95
5336,18.487499999999997,21
5337,18.4875,196
5338,18.5,150
5339,18.500000000000004,3
5340,18.512499999999996,11
5341,18.5125,82
5342,18.512500000000003,13
5343,18.525,60
5344,18.525000000000002,44
5345,18.537499999999998,64
5346,18.5375,61
5347,18.542857142857144,15
5348,18.549999999999997,33
5349,18.55,50
5350,18.550000000000004,10
5351,18.562499999999996,7
5352,18.5625,85
5353,18.562500000000004,10
5354,18.574999999999996,10
5355,18.575,32
5356,18.575000000000003,16
5357,18.5875,62
5358,18.587500000000002,27
5359,18.599999999999998,38
5360,18.6,109
5361,18.600000000000005,2
5362,18.612499999999997,13
5363,18.6125,124
5364,18.612500000000004,8
5365,18.624999999999996,7
5366,18.625,104
5367,18.625000000000004,30
5368,18.62857142857143,7
5369,18.637499999999996,1
5370,18.6375,89
5371,18.637500000000003,75
5372,18.65,74
5373,18.650000000000002,62
5374,18.662499999999998,88
5375,18.6625,115
5376,18.674999999999997,28
5377,18.675,134
5378,18.675000000000004,10
5379,18.685714285714283,1
5380,18.685714285714287,3
5381,18.687499999999996,11
5382,18.6875,143
5383,18.687500000000004,5
5384,18.699999999999996,16
5385,18.7,62
5386,18.700000000000003,66
5387,18.7125,90
5388,18.712500000000002,29
5389,18.724999999999998,39
5390,18.725,32
5391,18.737499999999997,22
5392,18.7375,78
5393,18.737500000000004,12
5394,18.749999999999996,3
5395,18.75,103
5396,18.750000000000004,4
5397,18.762499999999996,4
5398,18.7625,72
5399,18.762500000000003,30
5400,18.771428571428572,3
5401,18.775,69
5402,18.775000000000002,41
5403,18.785714285714285,4
5404,18.787499999999998,103
5405,18.7875,132
5406,18.799999999999997,96
5407,18.8,85
5408,18.812499999999996,34
5409,18.8125,143
5410,18.812500000000004,11
5411,18.825,102
5412,18.825000000000003,56
5413,18.833333333333332,6
5414,18.8375,84
5415,18.837500000000002,37
5416,18.849999999999998,97
5417,18.85,63
5418,18.850000000000005,10
5419,18.857142857142858,7
5420,18.862499999999997,69
5421,18.8625,92
5422,18.862500000000004,28
5423,18.874999999999996,5
5424,18.875,125
5425,18.875000000000004,23
5426,18.880000000000003,3
5427,18.885714285714283,4
5428,18.88571428571429,11
5429,18.887499999999996,3
5430,18.8875,81
5431,18.887500000000003,22
5432,18.9,33
5433,18.900000000000002,75
5434,18.912499999999998,92
5435,18.9125,124
5436,18.924999999999997,22
5437,18.925,78
5438,18.937499999999996,2
5439,18.9375,117
5440,18.942857142857143,11
5441,18.949999999999996,5
5442,18.95,139
5443,18.950000000000003,55
5444,18.962499999999995,6
5445,18.9625,57
5446,18.962500000000002,2
5447,18.97142857142857,3
5448,18.974999999999998,45
5449,18.975,99
5450,18.987499999999997,44
5451,18.9875,208
5452,18.987500000000004,1
5453,18.999999999999996,4
5454,19.0,88
5455,19.000000000000004,3
5456,19.012499999999996,41
5457,19.0125,127
5458,19.012500000000003,12
5459,19.025,91
5460,19.025000000000002,32
5461,19.02857142857143,6
5462,19.028571428571432,2
5463,19.03333333333333,3
5464,19.037499999999998,58
5465,19.0375,87
5466,19.042857142857144,10
5467,19.049999999999997,67
5468,19.05,55
5469,19.050000000000004,17
5470,19.057142857142857,10
5471,19.062499999999996,6
5472,19.0625,84
5473,19.062500000000004,11
5474,19.071428571428573,3
5475,19.075,143
5476,19.075000000000003,31
5477,19.0875,141
5478,19.087500000000002,44
5479,19.099999999999998,75
5480,19.1,38
5481,19.112499999999997,49
5482,19.1125,68
5483,19.11428571428571,9
5484,19.124999999999996,84
5485,19.125,102
5486,19.133333333333336,1
5487,19.1375,121
5488,19.137500000000003,10
5489,19.15,134
5490,19.150000000000002,52
5491,19.157142857142862,2
5492,19.162499999999998,42
5493,19.1625,64
5494,19.166666666666664,2
5495,19.174999999999997,23
5496,19.175,97
5497,19.175000000000004,14
5498,19.187499999999996,29
5499,19.1875,137
5500,19.187500000000004,18
5501,19.199999999999996,10
5502,19.2,114
5503,19.200000000000003,16
5504,19.2125,44
5505,19.212500000000002,50
5506,19.214285714285715,11
5507,19.224999999999998,26
5508,19.225,102
5509,19.228571428571428,17
5510,19.233333333333334,19
5511,19.237499999999997,94
5512,19.2375,134
5513,19.237500000000004,4
5514,19.240000000000002,1
5515,19.249999999999996,14
5516,19.25,211
5517,19.250000000000004,19
5518,19.262499999999996,5
5519,19.2625,117
5520,19.262500000000003,13
5521,19.275,83
5522,19.275000000000002,69
5523,19.283333333333335,1
5524,19.287499999999998,59
5525,19.2875,19
5526,19.299999999999997,57
5527,19.3,101
5528,19.300000000000004,3
5529,19.312499999999996,9
5530,19.3125,157
5531,19.312500000000004,2
5532,19.314285714285717,3
5533,19.324999999999996,3
5534,19.325,121
5535,19.325000000000003,16
5536,19.3375,56
5537,19.337500000000002,55
5538,19.342857142857145,23
5539,19.349999999999998,54
5540,19.35,28
5541,19.362499999999997,82
5542,19.3625,127
5543,19.362500000000004,1
5544,19.374999999999996,1
5545,19.375,131
5546,19.375000000000004,35
5547,19.38,2
5548,19.387499999999996,6
5549,19.3875,120
5550,19.387500000000003,45
5551,19.4,88
5552,19.400000000000002,83
5553,19.412499999999998,36
5554,19.4125,88
5555,19.424999999999997,19
5556,19.425,161
5557,19.428571428571427,15
5558,19.428571428571434,9
5559,19.437499999999996,30
5560,19.4375,73
5561,19.437500000000004,12
5562,19.442857142857147,11
5563,19.449999999999996,1
5564,19.45,83
5565,19.450000000000003,27
5566,19.457142857142856,1
5567,19.4625,45
5568,19.462500000000002,85
5569,19.47142857142857,1
5570,19.474999999999998,73
5571,19.475,45
5572,19.487499999999997,60
5573,19.4875,79
5574,19.487500000000004,29
5575,19.499999999999996,12
5576,19.5,85
5577,19.500000000000004,7
5578,19.512499999999996,22
5579,19.5125,84
5580,19.512500000000003,12
5581,19.525,81
5582,19.525000000000002,93
5583,19.52857142857143,1
5584,19.537499999999998,50
5585,19.5375,79
5586,19.542857142857144,7
5587,19.549999999999997,27
5588,19.55,91
5589,19.550000000000004,20
5590,19.562499999999996,17
5591,19.5625,81
5592,19.562500000000004,5
5593,19.575,96
5594,19.575000000000003,50
5595,19.580000000000002,4
5596,19.5875,36
5597,19.587500000000002,46
5598,19.599999999999998,51
5599,19.6,53
5600,19.612499999999997,27
5601,19.6125,130
5602,19.625,68
5603,19.625000000000004,11
5604,19.637499999999996,52
5605,19.6375,134
5606,19.637500000000003,16
5607,19.649999999999995,2
5608,19.65,41
5609,19.650000000000002,35
5610,19.662499999999998,30
5611,19.6625,111
5612,19.674999999999997,86
5613,19.675,75
5614,19.687499999999996,22
5615,19.6875,123
5616,19.687500000000004,25
5617,19.7,83
5618,19.700000000000003,62
5619,19.7125,45
5620,19.712500000000002,102
5621,19.724999999999998,45
5622,19.725,76
5623,19.737499999999997,29
5624,19.7375,133
5625,19.737500000000004,14
5626,19.742857142857144,5
5627,19.749999999999996,10
5628,19.75,117
5629,19.750000000000004,5
5630,19.757142857142856,22
5631,19.762499999999996,12
5632,19.7625,154
5633,19.762500000000003,39
5634,19.775,29
5635,19.775000000000002,33
5636,19.783333333333335,1
5637,19.785714285714285,3
5638,19.787499999999998,37
5639,19.7875,146
5640,19.799999999999997,9
5641,19.8,81
5642,19.800000000000004,30
5643,19.8125,90
5644,19.812500000000004,20
5645,19.816666666666666,1
5646,19.825,105
5647,19.825000000000003,72
5648,19.837499999999995,1
5649,19.8375,92
5650,19.837500000000002,31
5651,19.849999999999998,28
5652,19.85,50
5653,19.850000000000005,5
5654,19.862499999999997,45
5655,19.8625,90
5656,19.862500000000004,2
5657,19.874999999999996,10
5658,19.875,105
5659,19.875000000000004,9
5660,19.887499999999996,2
5661,19.8875,116
5662,19.887500000000003,60
5663,19.9,93
5664,19.900000000000002,100
5665,19.912499999999998,63
5666,19.9125,65
5667,19.924999999999997,56
5668,19.925,109
5669,19.925000000000004,3
5670,19.937499999999996,18
5671,19.9375,75
5672,19.937500000000004,10
5673,19.939999999999998,4
5674,19.95,45
5675,19.950000000000003,45
5676,19.95714285714286,1
5677,19.9625,92
5678,19.962500000000002,37
5679,19.974999999999994,4
5680,19.974999999999998,36
5681,19.975,28
5682,19.985714285714288,2
5683,19.987499999999997,39
5684,19.9875,74
5685,19.999999999999996,12
5686,20.0,90
5687,20.000000000000004,7
5688,20.012499999999996,7
5689,20.0125,85
5690,20.012500000000003,22
5691,20.014285714285716,4
5692,20.016666666666666,3
5693,20.025,47
5694,20.025000000000002,45
5695,20.037499999999998,34
5696,20.0375,76
5697,20.049999999999997,7
5698,20.05,68
5699,20.050000000000004,14
5700,20.062499999999996,40
5701,20.0625,92
5702,20.062500000000004,21
5703,20.074999999999996,6
5704,20.075,184
5705,20.075000000000003,48
5706,20.085714285714285,5
5707,20.0875,102
5708,20.087500000000002,48
5709,20.099999999999998,50
5710,20.1,37
5711,20.112499999999997,58
5712,20.1125,98
5713,20.112500000000004,2
5714,20.124999999999996,4
5715,20.125,77
5716,20.125000000000004,17
5717,20.133333333333333,1
5718,20.137499999999996,23
5719,20.1375,48
5720,20.137500000000003,32
5721,20.142857142857142,5
5722,20.15,63
5723,20.150000000000002,33
5724,20.162499999999998,37
5725,20.1625,56
5726,20.166666666666668,6
5727,20.171428571428574,7
5728,20.174999999999997,32
5729,20.175,99
5730,20.175000000000004,1
5731,20.185714285714283,5
5732,20.185714285714287,1
5733,20.187499999999996,13
5734,20.1875,124
5735,20.187500000000004,1
5736,20.199999999999996,28
5737,20.2,166
5738,20.200000000000003,8
5739,20.2125,69
5740,20.212500000000002,14
5741,20.224999999999998,32
5742,20.225,37
5743,20.237499999999997,19
5744,20.2375,91
5745,20.237500000000004,32
5746,20.24285714285714,4
5747,20.249999999999996,60
5748,20.25,91
5749,20.250000000000004,15
5750,20.2625,47
5751,20.262500000000003,41
5752,20.271428571428572,4
5753,20.274999999999995,5
5754,20.275,56
5755,20.275000000000002,46
5756,20.287499999999998,21
5757,20.2875,83
5758,20.299999999999997,45
5759,20.3,34
5760,20.312499999999996,19
5761,20.3125,85
5762,20.312500000000004,13
5763,20.314285714285717,1
5764,20.325,146
5765,20.325000000000003,1
5766,20.32857142857143,11
5767,20.3375,4
5768,20.337500000000002,61
5769,20.342857142857145,1
5770,20.349999999999998,53
5771,20.35,55
5772,20.357142857142858,1
5773,20.362499999999997,44
5774,20.3625,85
5775,20.362500000000004,9
5776,20.374999999999996,7
5777,20.375,85
5778,20.375000000000004,8
5779,20.3875,55
5780,20.387500000000003,54
5781,20.4,74
5782,20.400000000000002,42
5783,20.412499999999998,65
5784,20.4125,43
5785,20.412500000000005,10
5786,20.424999999999997,4
5787,20.425,118
5788,20.425000000000004,3
5789,20.437499999999996,2
5790,20.4375,99
5791,20.437500000000004,8
5792,20.45,63
5793,20.450000000000003,17
5794,20.4625,67
5795,20.462500000000002,60
5796,20.474999999999998,27
5797,20.475,59
5798,20.48,2
5799,20.485714285714288,15
5800,20.487499999999997,43
5801,20.4875,74
5802,20.487500000000004,21
5803,20.499999999999996,41
5804,20.5,100
5805,20.500000000000004,11
5806,20.512499999999996,11
5807,20.5125,106
5808,20.512500000000003,39
5809,20.514285714285712,6
5810,20.525,50
5811,20.525000000000002,21
5812,20.537499999999998,44
5813,20.5375,45
5814,20.549999999999997,93
5815,20.55,90
5816,20.550000000000004,3
5817,20.5625,61
5818,20.562500000000004,31
5819,20.571428571428566,10
5820,20.571428571428573,4
5821,20.574999999999996,6
5822,20.575,101
5823,20.575000000000003,23
5824,20.587499999999995,7
5825,20.5875,69
5826,20.587500000000002,57
5827,20.599999999999998,94
5828,20.6,57
5829,20.612499999999997,8
5830,20.6125,79
5831,20.624999999999996,16
5832,20.625,105
5833,20.625000000000004,15
5834,20.637499999999996,45
5835,20.6375,50
5836,20.637500000000003,36
